sale_month,sale_year,cpi_value,correction_term_dec_2004,geo_code,parcel,amt_Price,sale_date,year_built,HEATED,BATHS,BEDROOMS,neighborhood,distance,srn,offender_address_date,building_grade,offender,streetname,BQM1,BQM2,AIRCOND,HEIGHT,WALL,AGE,NEW,orig_distance,close_offender,post_move,close_post_move,neighbor_year,CNTLBQM1_2,CNTLBQM1_3,CNTLBQM1_4,CNTLBQM1_5,CNTLBQM1_6,CNTLWALL_2,CNTLWALL_3,CNTLWALL_4,CNTLWALL_5,CNTLWALL_6,CNTLWALL_7,CNTLWALL_8,CNTLWALL_9,CNTLWALL_10,CNTLHEIGHT_2,CNTLHEIGHT_3,CNTLHEIGHT_4,CNTLHEIGHT_5,CNTLHEIGHT_6,log_price,dist_post,post,srn_year,offdays
10,1998,159.8000030517578,1.2015018463134766,371190042001,06510114,42653.31554412842,1998-10-02,1959,1040,1,3,ENDERLY PARK,0.2087690234184265,001114S2,1997-02-19,b02,1, PRITCHARD ST,2,2,0,1,FACE BRICK,30,0,0.6263070702552795,0,1,0,2195,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.660860061645508,0,Post,001114S2-1998,590
12,1998,159.60000610351562,1.203007459640503,371190042001,06510114,108270.67136764526,1998-12-22,1959,1040,1,3,ENDERLY PARK,0.2087690234184265,001114S2,1997-02-19,b02,1, PRITCHARD ST,2,2,0,1,FACE BRICK,30,0,0.6263070702552795,0,1,0,2195,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.592390060424805,0,Post,001114S2-1998,671
1,1996,151.10000610351562,1.270681619644165,371190042001,06510202,54639.3096446991,1996-01-23,1953,950,1,2,ENDERLY PARK,0.32537370920181274,001114S2,1997-02-19,b02,1, TILLMAN RD,2,2,1,1,FACE BRICK,30,0,0.9761211276054382,0,0,0,2193,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.908509254455566,0,Pre,001114S2-1996,-393
11,1997,157.8000030517578,1.216729998588562,371190042001,06510205,30418.24996471405,1997-11-20,1953,950,1,2,ENDERLY PARK,0.31699061393737793,001114S2,1997-02-19,b02,1, TILLMAN RD,2,2,0,1,FACE BRICK,30,0,0.9509718418121338,0,1,0,2194,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.322797775268555,0,Post,001114S2-1997,274
10,1997,157.8000030517578,1.216729998588562,371190042001,06510220,65703.41992378235,1997-10-20,1960,1050,1,3,ENDERLY PARK,0.2845585544904073,001114S2,1997-02-19,b02,1, JOYCETON ST,2,2,0,1,FACE BRICK,30,0,0.8536756634712219,0,1,0,2194,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.09290599822998,0,Post,001114S2-1997,243
9,1995,149.8000030517578,1.2817089557647705,371190042001,06510311,57676.90300941467,1995-09-29,1962,975,1,2,ENDERLY PARK,0.22333510716756186,001114S2,1997-02-19,b02,1, PRITCHARD ST,2,2,1,1,FACE BRICK,30,0,0.6700053215026855,0,0,0,2192,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.96261215209961,0,Pre,001114S2-1995,-509
7,1998,159.3000030517578,1.2052730321884155,371190042001,06510406,61468.92464160919,1998-07-30,1954,950,1,2,ENDERLY PARK,0.2912936806678772,001114S2,1997-02-19,b02,1, DEWOLFE ST,2,2,1,1,FACE BRICK,30,0,0.8738810420036316,0,1,0,2195,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.026287078857422,0,Post,001114S2-1998,526
9,2004,182.8000030517578,1.050328254699707,371190045001,06512504,121838.07754516602,2004-09-29,2004,1318,2,3,ENDERLY PARK,0.33320242166519165,005850S5,2003-09-30,b03,1, HONEYWOOD AV,2,3,1,2,"ALUM,VINYL",0,1,0.999607264995575,0,1,0,2201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.710448265075684,0,Post,005850S5-2004,365
10,2004,183.6999969482422,1.0451823472976685,371190045001,06512523,121241.15228652954,2004-10-08,2004,1318,2,3,ENDERLY PARK,0.3318389455477397,005850S5,2003-09-30,b03,1, HONEYWOOD AV,2,3,0,2,"ALUM,VINYL",0,1,0.995516836643219,0,1,0,2201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.705536842346191,0,Post,005850S5-2004,374
8,2000,168,1.1428571939468384,371190041004,06704114,40000.00178813934,2000-08-22,1949,816,1,2,CAMP GREENE AREA,0.2932458718617757,003389S3,2002-07-12,b02,1, COLUMBUS CR,2,2,0,1,EXT PLYWOOD,30,0,0.8797376155853271,0,0,0,856,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.596634864807129,0,Pre,003389S3-2000,-689
11,2003,177.5,1.0816901922225952,371190041004,06704114,34614.08615112305,2003-11-07,1949,816,1,2,CAMP GREENE AREA,0.2932458718617757,003389S3,2002-07-12,b02,1, COLUMBUS CR,2,2,0,1,EXT PLYWOOD,30,0,0.8797376155853271,0,1,0,859,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.45201587677002,0,Post,003389S3-2003,483
7,2002,173.60000610351562,1.1059907674789429,371190041004,06704119,47004.60761785507,2002-07-11,1949,1129,1,3,CAMP GREENE AREA,0.3250099817911784,003389S3,2002-07-12,b02,1, COLUMBUS CR,2,2,0,1,MASONITE,30,0,0.9750299453735352,0,0,0,858,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.758001327514648,0,Pre,003389S3-2002,-1
10,2003,178.10000610351562,1.0780460834503174,371190041004,06704119,33419.42858695984,2003-10-28,1949,1129,1,3,CAMP GREENE AREA,0.3250099817911784,003389S3,2002-07-12,b02,1, COLUMBUS CR,2,2,0,1,MASONITE,30,0,0.9750299453735352,0,1,0,859,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.416893005371094,0,Post,003389S3-2003,473
4,2002,173.10000610351562,1.1091854572296143,371190041004,06704125,92062.39295005798,2002-04-11,1949,1122,1,3,CAMP GREENE AREA,0.16333364446957907,008343S7,2003-06-24,b03,1, COLUMBUS CR,2,3,0,1,"ALUM,VINYL",30,0,0.4900009334087372,0,0,0,858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.430221557617188,0,Pre,008343S7-2002,-439
2,2002,171,1.1228070259094238,371190041004,06704131,76350.87776184082,2002-02-28,1949,925,1,2,CAMP GREENE AREA,0.12466151515642802,008343S7,2003-06-24,b02,1, PRINCESS PL,2,2,0,1,WOOD ON SHTG,30,0,0.37398454546928406,0,0,0,858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.243094444274902,0,Pre,008343S7-2002,-481
12,2002,174.60000610351562,1.099656343460083,371190041004,06704207,53883.16082954407,2002-12-09,1949,1160,1,3,CAMP GREENE AREA,0.1631972591082255,003389S3,2002-07-12,b02,1, BERRYHILL RD,2,2,1,1,"ALUM,VINYL",30,0,0.4895917773246765,0,1,0,858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.894573211669922,0,Post,003389S3-2002,150
2,2004,179.10000610351562,1.0720268487930298,371190041004,06704213,102914.57748413086,2004-02-24,1949,1056,1,3,CAMP GREENE AREA,0.22456806898117065,003389S3,2002-07-12,b02,1, BERRYHILL RD,2,2,0,1,ASB SHNG/SDG,30,0,0.673704206943512,0,1,0,860,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.541654586791992,0,Post,003389S3-2004,592
3,2002,172.10000610351562,1.1156303882598877,371190041004,06704218,32911.09645366669,2002-03-15,1949,1248,1,2,CAMP GREENE AREA,0.27463893095652264,003389S3,2002-07-12,b02,1, COLUMBUS CR,2,2,0,1,MASONITE,30,0,0.8239167928695679,0,0,0,858,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.401565551757812,0,Pre,003389S3-2002,-119
3,2004,180.10000610351562,1.0660743713378906,371190041004,06704218,23986.67335510254,2004-03-29,1949,1248,1,2,CAMP GREENE AREA,0.27463893095652264,003389S3,2002-07-12,b02,1, COLUMBUS CR,2,2,0,1,MASONITE,30,0,0.8239167928695679,0,1,0,860,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.085253715515137,0,Post,003389S3-2004,626
11,2002,174.89999389648438,1.097770094871521,371190041003,06704306,58181.81502819061,2002-11-04,1940,1113,1,3,CAMP GREENE AREA,0.01264668752749761,003389S3,2002-07-12,b02,1, MORTON ST,2,2,0,1,FACE BRICK,30,0,0.03794006258249283,1,1,1,858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.971327781677246,0.1264668752749761,Post,003389S3-2002,115
10,2000,168.5,1.1394659280776978,371190041003,06704308,51275.9667634964,2000-10-12,1943,1018,1,3,CAMP GREENE AREA,0.01259349783261617,003389S3,2002-07-12,b02,1, MORTON ST,2,2,0,1,FACE BRICK,30,0,0.03778049349784851,1,0,0,856,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.844977378845215,0,Pre,003389S3-2000,-638
11,2001,171,1.1228070259094238,371190041003,06704405,84210.52694320679,2001-11-06,1943,1315,1,3,CAMP GREENE AREA,0.1486691435178121,003389S3,2002-07-12,b02,1, MILLERTON AV,2,2,0,1,FACE BRICK,30,0,0.4460074305534363,0,0,0,857,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.34107494354248,0,Pre,003389S3-2001,-248
11,2001,171,1.1228070259094238,371190041003,06704511,61754.38642501831,2001-11-20,1940,1163,1,3,CAMP GREENE AREA,0.07688720027605693,003389S3,2002-07-12,b01,1, MORTON ST,2,1,0,1,FACE BRICK,30,0,0.23066160082817078,1,0,0,857,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.030920028686523,0,Pre,003389S3-2001,-234
2,2003,176.39999389648438,1.088435411453247,371190041004,06705105,34829.933166503906,2003-02-03,1936,1024,1,3,CAMP GREENE AREA,0.32973788181940716,008343S7,2003-06-24,b02,1, CAMP GREENE ST,2,2,0,1,"ALUM,VINYL",30,0,0.9892136454582214,0,0,0,859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.458232879638672,0,Pre,008343S7-2003,-141
5,2002,173.1999969482422,1.1085450649261475,371190041004,06705131,44896.07512950897,2002-05-16,1948,1021,1,3,CAMP GREENE AREA,0.19025041659673056,003389S3,2002-07-12,b02,1, REMOUNT RD,2,2,0,1,FACE BRICK,30,0,0.5707512497901917,0,0,0,858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.712105751037598,0,Pre,003389S3-2002,-57
12,2002,174.60000610351562,1.099656343460083,371190041004,06705131,98969.07091140747,2002-12-31,1948,1021,1,3,CAMP GREENE AREA,0.19025041659673056,003389S3,2002-07-12,b02,1, REMOUNT RD,2,2,0,1,FACE BRICK,30,0,0.5707512497901917,0,1,0,858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.502562522888184,0,Post,003389S3-2002,172
9,1999,163.1999969482422,1.1764706373214722,371190041004,06705138,40000.001668930054,1999-09-13,1948,1041,1,2,CAMP GREENE AREA,0.31589247783025104,003976S8,2001-06-18,b02,1, MORTON ST,2,2,0,1,"ALUM,VINYL",30,0,0.9476774334907532,0,0,0,855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.596634864807129,0,Pre,003976S8-1999,-644
3,2002,172.10000610351562,1.1156303882598877,371190041004,06705153,102637.99571990967,2002-03-14,1993,1268,2,3,CAMP GREENE AREA,0.29601279894510907,003389S3,2002-07-12,b03,1, MARLOWE AV,2,3,1,1,"ALUM,VINYL",9,0,0.8880383968353271,0,0,0,858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.538963317871094,0,Pre,003389S3-2002,-120
6,2004,182.89999389648438,1.049754023551941,371190041004,06705153,141716.79317951202,2004-06-09,1993,1268,2,3,CAMP GREENE AREA,0.29601279894510907,003389S3,2002-07-12,b03,1, MARLOWE AV,2,3,1,1,"ALUM,VINYL",11,0,0.8880383968353271,0,1,0,860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.86158561706543,0,Post,003389S3-2004,698
12,2003,177.5,1.0816901922225952,371190041004,06705203,58411.27038002014,2003-12-30,1948,895,1,2,CAMP GREENE AREA,0.2910004456837972,003389S3,2002-07-12,b02,1, MORTON ST,2,2,1,1,ASB SHNG/SDG,30,0,0.8730013370513916,0,1,0,859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.975264549255371,0,Post,003389S3-2003,536
11,2002,174.89999389648438,1.097770094871521,371190041004,06705204,77941.67673587799,2002-11-13,1948,1199,1,3,CAMP GREENE AREA,0.27850157022476196,003389S3,2002-07-12,b02,1, MORTON ST,2,2,0,1,FACE BRICK,30,0,0.8355047106742859,0,1,0,858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.263715744018555,0,Post,003389S3-2002,124
4,2000,166.6999969482422,1.1517696380615234,371190041004,06705211,75440.91129302979,2000-04-07,1948,984,1,2,CAMP GREENE AREA,0.31467175483703613,003976S8,2001-06-18,b02,1, MORTON ST,2,2,0,1,WOOD ON SHTG,30,0,0.9440152645111084,0,0,0,856,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.231104850769043,0,Pre,003976S8-2000,-437
2,2003,176.39999389648438,1.088435411453247,371190041004,06705211,85986.39750480652,2003-02-03,1948,984,1,2,CAMP GREENE AREA,0.31467175483703613,003976S8,2001-06-18,b02,1, MORTON ST,2,2,0,1,WOOD ON SHTG,30,0,0.9440152645111084,0,1,0,859,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.361944198608398,0,Post,003976S8-2003,595
1,2000,164.10000610351562,1.1700183153152466,371190041004,06705212,47970.75092792511,2000-01-20,1948,1052,1,3,CAMP GREENE AREA,0.3299989501635234,003976S8,2001-06-18,b03,1, REMOUNT RD,2,3,1,1,MASONITE,30,0,0.9899968504905701,0,0,0,856,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.77834701538086,0,Pre,003976S8-2000,-515
6,2001,172.1999969482422,1.1149826049804688,371190041004,06705212,89198.6083984375,2001-06-01,1948,1052,1,3,CAMP GREENE AREA,0.3299989501635234,003976S8,2001-06-18,b03,1, REMOUNT RD,2,3,1,1,MASONITE,30,0,0.9899968504905701,0,0,0,857,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.39862060546875,0,Pre,003976S8-2001,-17
8,2000,168,1.1428571939468384,371190041004,06705216,46857.14495182037,2000-08-21,1948,874,1,2,CAMP GREENE AREA,0.23550933599472046,003389S3,2002-07-12,b02,1, REMOUNT RD,2,2,1,1,"ALUM,VINYL",30,0,0.7065280079841614,0,0,0,856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75485897064209,0,Pre,003389S3-2000,-690
2,2003,176.39999389648438,1.088435411453247,371190041004,06705218,76190.4788017273,2003-02-06,1948,958,1,2,CAMP GREENE AREA,0.2603416045506795,003389S3,2002-07-12,b02,1, REMOUNT RD,2,2,0,1,FACE BRICK,30,0,0.7810248136520386,0,1,0,859,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.240991592407227,0,Post,003389S3-2003,209
7,2000,168,1.1428571939468384,371190041004,06705303,56571.4311003685,2000-07-13,1960,918,1,2,CAMP GREENE AREA,0.29126614332199097,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,1,1,WOOD ON SHTG,30,0,0.8737984299659729,0,0,0,856,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.943259239196777,0,Pre,003976S8-2000,-340
5,2003,176.8000030517578,1.0859729051589966,371190041004,06705306,71674.21174049377,2003-05-22,1949,948,1,2,CAMP GREENE AREA,0.3230568965276082,003976S8,2001-06-18,b02,1, MORTON ST,2,2,1,1,"ALUM,VINYL",30,0,0.9691706895828247,0,1,0,859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.179885864257812,0,Post,003976S8-2003,703
7,2000,168,1.1428571939468384,371190041004,06705309,74285.7176065445,2000-07-05,1935,1290,1,3,CAMP GREENE AREA,0.2836812535921733,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,1,1,WOOD ON SHTG,30,0,0.8510437607765198,0,0,0,856,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.21567440032959,0,Pre,003976S8-2000,-348
7,1999,162.1999969482422,1.1837238073349,371190041004,06705406,76942.0474767685,1999-07-20,1946,885,1,2,CAMP GREENE AREA,0.2509700854619344,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,1,2,"ALUM,VINYL",30,0,0.7529102563858032,0,0,0,855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.250807762145996,0,Pre,003976S8-1999,-699
5,2001,171.6999969482422,1.1182295083999634,371190041004,06705422,39138.03279399872,2001-05-23,1948,982,1,2,CAMP GREENE AREA,0.2969004511833191,003976S8,2001-06-18,b02,1, MORTON ST,2,2,1,1,FACE BRICK,30,0,0.8907013535499573,0,0,0,857,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.574850082397461,0,Pre,003976S8-2001,-26
8,2001,171.5,1.1195335388183594,371190041004,06705422,89562.68310546875,2001-08-03,1948,982,1,2,CAMP GREENE AREA,0.2969004511833191,003976S8,2001-06-18,b02,1, MORTON ST,2,2,1,1,FACE BRICK,30,0,0.8907013535499573,0,1,0,857,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.402693748474121,0,Post,003976S8-2001,46
9,2000,168.5,1.1394659280776978,371190041004,06705423,58112.762331962585,2000-09-13,1948,1018,1,2,CAMP GREENE AREA,0.3019653558731079,003976S8,2001-06-18,b02,1, MORTON ST,2,2,1,1,"ALUM,VINYL",30,0,0.9058960676193237,0,0,0,856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.97014045715332,0,Pre,003976S8-2000,-278
1,2003,175.10000610351562,1.0965162515640259,371190041003,06705504,32895.487546920776,2003-01-31,1940,978,1,2,CAMP GREENE AREA,0.2627524137496948,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,1,1,FACE BRICK,30,0,0.7882572412490845,0,1,0,859,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.401090621948242,0,Post,003976S8-2003,592
3,2001,170.60000610351562,1.1254396438598633,371190041003,06705509,84407.97328948975,2001-03-09,1940,1388,1,3,CAMP GREENE AREA,0.29115798075993854,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,1,1,WOOD ON SHTG,30,0,0.8734739422798157,0,0,0,857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.343417167663574,0,Pre,003976S8-2001,-101
8,2002,173.8000030517578,1.1047180891036987,371190041003,06705509,83958.5747718811,2002-08-01,1940,1388,1,3,CAMP GREENE AREA,0.29115798075993854,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,1,1,WOOD ON SHTG,30,0,0.8734739422798157,0,1,0,858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.338078498840332,0,Post,003976S8-2002,409
2,2003,176.39999389648438,1.088435411453247,371190041003,06705509,69115.64862728119,2003-02-26,1940,1388,1,3,CAMP GREENE AREA,0.29115798075993854,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,1,1,WOOD ON SHTG,30,0,0.8734739422798157,0,1,0,859,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.143536567687988,0,Post,003976S8-2003,618
12,2001,170.3000030517578,1.1274222135543823,371190041003,06705601,60880.799531936646,2001-12-07,1940,962,1,2,CAMP GREENE AREA,0.24825612703959146,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,0,2,FACE BRICK,30,0,0.7447683811187744,0,1,0,857,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.01667308807373,0,Post,003976S8-2001,172
1,2003,175.10000610351562,1.0965162515640259,371190041004,06705705,49343.231320381165,2003-01-17,1948,1086,2,3,CAMP GREENE AREA,0.18333876132965088,003976S8,2001-06-18,b02,1, ARTY AV,2,2,0,1,"ALUM,VINYL",30,0,0.5500162839889526,0,1,0,859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.80655574798584,0,Post,003976S8-2003,578
6,2003,177.1999969482422,1.0835214853286743,371190041004,06705708,75304.743230342865,2003-06-16,1931,1368,1,2,CAMP GREENE AREA,0.17029823859532675,003976S8,2001-06-18,b02,1, ARTY AV,2,2,1,1,EXT PLYWOOD,30,0,0.5108947157859802,0,1,0,859,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.22929859161377,0,Post,003976S8-2003,728
2,2001,170.1999969482422,1.128084659576416,371190041004,06705713,45123.38638305664,2001-02-09,1946,1094,1,2,CAMP GREENE AREA,0.2054015795389811,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,0,1,WOOD ON SHTG,30,0,0.6162047386169434,0,0,0,857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.717156410217285,0,Pre,003976S8-2001,-129
1,2002,170.60000610351562,1.1254396438598633,371190041004,06705721,64150.05970001221,2002-01-09,1946,892,1,2,CAMP GREENE AREA,0.21452277898788452,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,1,1,"ALUM,VINYL",30,0,0.6435683369636536,0,1,0,858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.06898021697998,0,Post,003976S8-2002,205
9,2002,174.1999969482422,1.1021814346313477,371190041004,06705721,41882.89451599121,2002-09-18,1946,892,1,2,CAMP GREENE AREA,0.21452277898788452,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,1,1,"ALUM,VINYL",30,0,0.6435683369636536,0,1,0,858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.642632484436035,0,Post,003976S8-2002,457
8,1999,162.60000610351562,1.1808117628097534,371190041004,06705724,70848.7057685852,1999-08-02,1946,1111,1,3,CAMP GREENE AREA,0.23038520415623984,003976S8,2001-06-18,b02,1, GREENLAND AV,2,2,1,1,"ALUM,VINYL",30,0,0.6911556124687195,0,0,0,855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.168301582336426,0,Pre,003976S8-1999,-686
8,2000,168,1.1428571939468384,371190041004,06706202,65142.86005496979,2000-08-11,1941,918,1,2,CAMP GREENE AREA,0.33251365025838214,003976S8,2001-06-18,b02,1, CAMP GREENE ST,2,2,1,1,FACE BRICK,30,0,0.9975409507751465,0,0,0,856,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.084338188171387,0,Pre,003976S8-2000,-311
12,2003,177.5,1.0816901922225952,371190040002,06706703,37859.15672779083,2003-12-15,1943,1029,1,3,CAMP GREENE AREA,0.31513381004333496,007036S1,2003-10-10,b02,1, HIGHLAND ST,2,2,0,1,WOOD ON SHTG,30,0,0.9454014301300049,0,1,0,859,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.541627883911133,0,Post,007036S1-2003,66
5,2003,176.8000030517578,1.0859729051589966,371190040002,06706718,65158.374309539795,2003-05-01,1941,949,1,2,CAMP GREENE AREA,0.3187419573465983,007036S1,2003-10-10,b02,1, CAMP GREENE ST,2,2,1,1,ASB SHNG/SDG,30,0,0.9562258720397949,0,0,0,859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.084575653076172,0,Pre,007036S1-2003,-162
10,2004,183.6999969482422,1.0451823472976685,371190041004,06707102,41807.29389190674,2004-10-19,1951,1263,1,3,CAMP GREENE AREA,0.2587859630584717,007036S1,2003-10-10,b02,1, CAMP GREENE ST,2,2,0,1,FACE BRICK,30,0,0.776357889175415,0,1,0,860,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.640826225280762,0,Post,007036S1-2004,375
8,2002,173.8000030517578,1.1047180891036987,371190041004,06707103,71806.67579174042,2002-08-01,1951,1056,1,3,CAMP GREENE AREA,0.2410701115926107,007036S1,2003-10-10,b02,1, CAMP GREENE ST,2,2,0,1,FACE BRICK,30,0,0.723210334777832,0,0,0,858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.181733131408691,0,Pre,007036S1-2002,-435
12,2002,174.60000610351562,1.099656343460083,371190041004,06707106,52783.504486083984,2002-12-31,1951,1023,1,3,CAMP GREENE AREA,0.31106303135554,008343S7,2003-06-24,b02,1, CAMP GREENE ST,2,2,0,1,FACE BRICK,30,0,0.9331890940666199,0,0,0,858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.873953819274902,0,Pre,008343S7-2002,-175
2,2002,171,1.1228070259094238,371190041004,06707112,112280.70259094238,2002-02-01,1951,1142,1,3,CAMP GREENE AREA,0.2932101885477702,008343S7,2003-06-24,b03,1, CAMP GREENE ST,2,3,0,1,FACE BRICK,30,0,0.8796305656433105,0,0,0,858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.62875747680664,0,Pre,008343S7-2002,-508
1,2002,170.60000610351562,1.1254396438598633,371190041004,06707122,54021.10290527344,2002-01-25,1940,884,1,2,CAMP GREENE AREA,0.25510285298029584,008343S7,2003-06-24,b02,1, GARIBALDI AV,2,2,0,1,WOOD ON SHTG,30,0,0.7653085589408875,0,0,0,858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.897130012512207,0,Pre,008343S7-2002,-515
2,2002,171,1.1228070259094238,371190041004,06707130,87578.94802093506,2002-02-15,1940,1100,1,3,CAMP GREENE AREA,0.24217577775319418,008343S7,2003-06-24,b02,1, GARIBALDI AV,2,2,1,1,"ALUM,VINYL",30,0,0.7265273332595825,0,0,0,858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.380295753479004,0,Pre,008343S7-2002,-494
10,2002,174.89999389648438,1.097770094871521,371190041004,06707131,54888.50474357605,2002-10-10,1940,842,1,2,CAMP GREENE AREA,0.25098828474680585,008343S7,2003-06-24,b02,1, GARIBALDI AV,2,2,0,1,WOOD ON SHTG,30,0,0.7529648542404175,0,0,0,858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.91305923461914,0,Pre,008343S7-2002,-257
11,2002,174.89999389648438,1.097770094871521,371190041004,06707131,166861.0544204712,2002-11-14,1940,842,1,2,CAMP GREENE AREA,0.25098828474680585,008343S7,2003-06-24,b02,1, GARIBALDI AV,2,2,0,1,WOOD ON SHTG,30,0,0.7529648542404175,0,0,0,858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.024916648864746,0,Pre,008343S7-2002,-222
6,2001,172.1999969482422,1.1149826049804688,371190041004,06707138,56864.112854003906,2001-06-29,1940,768,1,2,CAMP GREENE AREA,0.3254643479983012,008343S7,2003-06-24,b02,1, GARIBALDI AV,2,2,1,1,ASB SHNG/SDG,30,0,0.9763930439949036,0,0,0,857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.948419570922852,0,Pre,008343S7-2001,-725
