Country_NAME,Country_ISO,year,GDP_pc_Country,GINIW_pred_GDP_pc,COVW_pred_GDP_pc,GE_1W_pred_GDP_pc,GE_0W_pred_GDP_pc,GE_m1W_pred_GDP_pc
Paraguay,PRY,2007,5696.02685546875,0.11913327127695084,0.2167074829339981,0.022909441962838173,0.02268541418015957,0.022808121517300606
Paraguay,PRY,2008,5950.68017578125,0.118859201669693,0.21616479754447937,0.022859331220388412,0.02269694395363331,0.02288132533431053
Paraguay,PRY,2009,5614.41796875,0.1179564818739891,0.21524477005004883,0.022669928148388863,0.02249954454600811,0.022658368572592735
Paraguay,PRY,2010,6239.0927734375,0.10757210850715637,0.19550882279872894,0.01883111521601677,0.01878427341580391,0.018983211368322372
Paraguay,PRY,2011,6397.7314453125,0.11073051393032074,0.2014589011669159,0.01999753899872303,0.019960520789027214,0.020196227356791496
Paraguay,PRY,2012,6210.5048828125,0.10444574058055878,0.18954232335090637,0.017763139680027962,0.01778244972229004,0.01803719438612461
Qatar,QAT,1994,68926.5078125,0.03662025183439255,0.07882406562566757,0.0032820540945976973,0.003483264474198222,0.0037147281691432
Qatar,QAT,1995,69728.4375,0.03299182653427124,0.07165274024009705,0.0027056734543293715,0.0028636432252824306,0.0030442075803875923
Qatar,QAT,1996,71170.421875,0.03226801007986069,0.0693603977560997,0.0025318588595837355,0.0026763728819787502,0.002842096844688058
Qatar,QAT,1997,89556.703125,0.030298976227641106,0.06695982813835144,0.0023659290745854378,0.002507281256839633,0.0026687344070523977
Qatar,QAT,1998,95825.6875,0.03158539533615112,0.06775220483541489,0.0024158968590199947,0.002554097678512335,0.002712804591283202
Qatar,QAT,1999,96125.484375,0.03009180538356304,0.0661596804857254,0.0023094762582331896,0.0024475872050970793,0.0026058091316372156
Qatar,QAT,2000,100075.359375,0.02829175628721714,0.0621216706931591,0.002031152369454503,0.002146672224625945,0.0022783949971199036
Qatar,QAT,2001,100897.8125,0.03147179260849953,0.06875775009393692,0.0024955396074801683,0.0026463763788342476,0.002819649875164032
Qatar,QAT,2002,105064.5390625,0.030736323446035385,0.06723290681838989,0.002380769234150648,0.002517859684303403,0.00267408206127584
Qatar,QAT,2003,103939.953125,0.030009446665644646,0.06646089255809784,0.002331089461222291,0.002470632316544652,0.002629972295835614
Qatar,QAT,2004,113569.8984375,0.02906300686299801,0.06419529020786285,0.002172470325604081,0.0022999087814241648,0.002445405349135399
Qatar,QAT,2005,107097.3046875,0.03182235732674599,0.06902950257062912,0.0025147898122668266,0.002666698070243001,0.0028417406138032675
Qatar,QAT,2006,114674.4140625,0.02971295826137066,0.0657927468419075,0.002285718685016036,0.002424604259431362,0.0025840536691248417
Qatar,QAT,2007,113597.0078125,0.026055151596665382,0.05804840847849846,0.0017667516367509961,0.0018585898214951158,0.0019617476500570774
Qatar,QAT,2008,113338.140625,0.02658712863922119,0.05914371833205223,0.001825826708227396,0.0019107474945485592,0.0020047584548592567
Qatar,QAT,2009,110261.7265625,0.024554772302508354,0.05706671252846718,0.0017079456010833383,0.0017964012222364545,0.0018948593642562628
Qatar,QAT,2010,115055.1171875,0.016625672578811646,0.04247391223907471,9.413887746632099e-4,9.84339858405292e-4,0.0010312740923836827
Qatar,QAT,2011,119068,0.018408529460430145,0.04615585878491402,0.001113619189709425,0.001166670466773212,0.0012248799903318286
Qatar,QAT,2012,117449.609375,0.016267063096165657,0.043987780809402466,0.0010094181634485722,0.0010550966253504157,0.0011049136519432068
Romania,ROU,1992,5776.2373046875,0.05312728136777878,0.10114165395498276,0.004938757512718439,0.004789902828633785,0.004665644373744726
Romania,ROU,1993,5871.52197265625,0.05421282351016998,0.10195144265890121,0.005045984871685505,0.004922111984342337,0.004823449999094009
Romania,ROU,1994,6113.515625,0.0506664477288723,0.09964573383331299,0.004775277804583311,0.004613829776644707,0.004477594047784805
Romania,ROU,1995,6564.50537109375,0.04321065917611122,0.08417518436908722,0.003433385631069541,0.003339346731081605,0.0032594073563814163
Romania,ROU,1996,6865.0625,0.04082200676202774,0.08020531386137009,0.00311714387498796,0.0030306833796203136,0.002956066746264696
Romania,ROU,1997,6481.39501953125,0.04075530543923378,0.07975027710199356,0.0030858987011015415,0.0030042133294045925,0.0029340547043830156
Romania,ROU,1998,6219.17822265625,0.04174421727657318,0.08265834301710129,0.0033046663738787174,0.0032081780955195427,0.0031254966743290424
Romania,ROU,1999,6135.6240234375,0.04079870879650116,0.0844811201095581,0.003419827902689576,0.0032889386638998985,0.003174060257151723
Romania,ROU,2000,6410.91552734375,0.0384070947766304,0.08349083364009857,0.0033236646559089422,0.0031805995386093855,0.0030541736632585526
Romania,ROU,2001,7124.2373046875,0.039235666394233704,0.07859014719724655,0.002986270235851407,0.0028973908629268408,0.0028204917907714844
