geocode,year,mn,div,dist,pop91,rainm,rainsd,jamuna_m,padma_m,treat,smp1,treatd,mdist,lmdist,lpop91,lrainm,lrainsd,p,ipw1,ipw2,ipw3,ipw4,lmn,D_lmn,lpop91_t,lmdist_t,post,sr,lr,treat_post,treat_sr,treat_lr,band,dm_near,sr_near,lr_near,tsr_near,tlr_near,dm_mid,sr_mid,lr_mid,tsr_mid,tlr_mid,dm_far,sr_far,lr_far,tsr_far,tlr_far
14273,3,2.14,1.0,42.0,200900.0,57.75365,58.557186,207336.45,92404.32,0,0.0,0.0,92.40432,4.5369377,12.210562550803026,4.0733533,4.070004,0.4963660643362682,0.9935172772036961,1.0860484111586275,0.9935172772036961,1.0860484111586275,1.1442229,-0.05473745,36.63168765240908,13.610813,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14273,4,2.3566666,1.0,42.0,200900.0,56.53681,52.058174,207336.45,92404.32,0,0.0,0.0,92.40432,4.5369377,12.210562550803026,4.052425,3.9523618,0.4963660643362682,0.9935172772036961,1.0860484111586275,0.9935172772036961,1.0860484111586275,1.2109483,0.06672549,48.8422502032121,18.14775,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14273,5,1.8366667,1.0,42.0,200900.0,60.79795,60.264606,207336.45,92404.32,0,0.0,0.0,92.40432,4.5369377,12.210562550803026,4.1238704,4.098745,0.4963660643362682,0.9935172772036961,1.0860484111586275,0.9935172772036961,1.0860484111586275,1.0426296,-0.16831875,61.05281275401513,22.684689,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14273,6,2.3799999,1.0,42.0,200900.0,53.039227,51.982544,207336.45,92404.32,0,0.0,0.0,92.40432,4.5369377,12.210562550803026,3.9897103,3.950908,0.4963660643362682,0.9935172772036961,1.0860484111586275,0.9935172772036961,1.0860484111586275,1.2178757,0.17524612,73.26337530481815,27.221626,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14273,7,2.125,1.0,42.0,200900.0,56.99997,58.734093,207336.45,92404.32,0,0.0,0.0,92.40432,4.5369377,12.210562550803026,4.0604424,4.0730205,0.4963660643362682,0.9935172772036961,1.0860484111586275,0.9935172772036961,1.0860484111586275,1.1394343,-0.07844138,85.47393785562119,31.758564,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14284,1,1.1533333,1.0,42.0,143190.0,58.486,56.496067,208362.12,97232.97,0,0.0,0.0,97.23297,4.587342,11.871927698668053,4.085741,4.034171,0.47917940890551847,0.9274667078009378,1.0367786807356136,0.9274667078009378,1.0367786807356136,0.76701695,,11.871927698668053,4.587342,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14284,2,1.6600001,1.0,42.0,143190.0,53.283184,51.787785,208362.12,97232.97,0,0.0,0.0,97.23297,4.587342,11.871927698668053,3.9942145,3.9471543,0.47917940890551847,0.9274667078009378,1.0367786807356136,0.9274667078009378,1.0367786807356136,0.97832614,0.2113092,23.743855397336105,9.174684,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14284,3,1.45,1.0,42.0,143190.0,57.75365,58.557186,208362.12,97232.97,0,0.0,0.0,97.23297,4.587342,11.871927698668053,4.0733533,4.070004,0.47917940890551847,0.9274667078009378,1.0367786807356136,0.9274667078009378,1.0367786807356136,0.89608806,-0.08223808,35.61578309600416,13.762026,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14284,4,1.37,1.0,42.0,143190.0,56.53681,52.058174,208362.12,97232.97,0,0.0,0.0,97.23297,4.587342,11.871927698668053,4.052425,3.9523618,0.47917940890551847,0.9274667078009378,1.0367786807356136,0.9274667078009378,1.0367786807356136,0.8628899,-0.033198178,47.48771079467221,18.349367,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14284,5,1.2933333,1.0,42.0,143190.0,60.79795,60.264606,208362.12,97232.97,0,0.0,0.0,97.23297,4.587342,11.871927698668053,4.1238704,4.098745,0.47917940890551847,0.9274667078009378,1.0367786807356136,0.9274667078009378,1.0367786807356136,0.83000636,-0.032883525,59.35963849334026,22.936708,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14284,6,1.64,1.0,42.0,143190.0,53.039227,51.982544,208362.12,97232.97,0,0.0,0.0,97.23297,4.587342,11.871927698668053,3.9897103,3.950908,0.47917940890551847,0.9274667078009378,1.0367786807356136,0.9274667078009378,1.0367786807356136,0.9707789,0.14077252,71.23156619200832,27.524052,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14284,7,1.605,1.0,42.0,143190.0,56.99997,58.734093,208362.12,97232.97,0,0.0,0.0,97.23297,4.587342,11.871927698668053,4.0604424,4.0730205,0.47917940890551847,0.9274667078009378,1.0367786807356136,0.9274667078009378,1.0367786807356136,0.9574327,-0.013346195,83.10349389067636,32.111393,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17838,1,1.2133332,1.0,78.0,286790.0,68.976456,69.42302,230946.89,113139.78,0,0.0,0.0,113.13978,4.737424,12.56650551959623,4.248159,4.2402186,0.5611152187378114,1.2888128402239039,1.3422017183031718,1.2888128402239039,1.3422017183031718,0.7944996,,12.56650551959623,4.737424,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17838,2,1.27,1.0,78.0,286790.0,60.616917,61.17774,230946.89,113139.78,0,0.0,0.0,113.13978,4.737424,12.56650551959623,4.1209364,4.1137834,0.5611152187378114,1.2888128402239039,1.3422017183031718,1.2888128402239039,1.3422017183031718,0.8197798,0.025280237,25.13301103919246,9.474848,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17838,3,1.3825,1.0,78.0,286790.0,64.911064,69.05922,230946.89,113139.78,0,0.0,0.0,113.13978,4.737424,12.56650551959623,4.1883063,4.2349644,0.5611152187378114,1.2888128402239039,1.3422017183031718,1.2888128402239039,1.3422017183031718,0.8681505,0.04837066,37.69951655878869,14.212272,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17838,4,1.2633333,1.0,78.0,286790.0,64.05924,59.89715,230946.89,113139.78,0,0.0,0.0,113.13978,4.737424,12.56650551959623,4.175298,4.092629,0.5611152187378114,1.2888128402239039,1.3422017183031718,1.2888128402239039,1.3422017183031718,0.8168386,-0.05131185,50.26602207838492,18.949696,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17838,5,1.1033334,1.0,78.0,286790.0,67.24595,67.38229,230946.89,113139.78,0,0.0,0.0,113.13978,4.737424,12.56650551959623,4.2231183,4.2103825,0.5611152187378114,1.2888128402239039,1.3422017183031718,1.2888128402239039,1.3422017183031718,0.7435235,-0.07331514,62.832527597981155,23.687119,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17838,6,1.35,1.0,78.0,286790.0,60.119812,60.576416,230946.89,113139.78,0,0.0,0.0,113.13978,4.737424,12.56650551959623,4.112836,4.1039057,0.5611152187378114,1.2888128402239039,1.3422017183031718,1.2888128402239039,1.3422017183031718,0.8544153,0.11089182,75.39903311757737,28.424543,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17838,7,1.255,1.0,78.0,286790.0,65.314354,69.22906,230946.89,113139.78,0,0.0,0.0,113.13978,4.737424,12.56650551959623,4.1944065,4.2374206,0.5611152187378114,1.2888128402239039,1.3422017183031718,1.2888128402239039,1.3422017183031718,0.81315005,-0.04126525,87.96553863717361,33.16197,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17852,1,1.04,1.0,78.0,106380.0,72.11472,73.60875,248039.16,130548.49,0,0.0,0.0,130.5485,4.8793755,11.574772868296309,4.29203,4.2987638,0.5100031652556067,1.0492232960563037,1.1933436197423193,1.0492232960563037,1.1933436197423193,0.7129498,,11.574772868296309,4.8793755,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17852,2,1.0166667,1.0,78.0,106380.0,62.325657,63.783154,248039.16,130548.49,0,0.0,0.0,130.5485,4.8793755,11.574772868296309,4.1482906,4.155489,0.5100031652556067,1.0492232960563037,1.1933436197423193,1.0492232960563037,1.1933436197423193,0.701446,-0.011503816,23.149545736592618,9.758751,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17852,3,1.085,1.0,78.0,106380.0,66.927246,72.5082,248039.16,130548.49,0,0.0,0.0,130.5485,4.8793755,11.574772868296309,4.218437,4.2836995,0.5100031652556067,1.0492232960563037,1.1933436197423193,1.0492232960563037,1.1933436197423193,0.73476887,0.03332287,34.72431860488893,14.638126,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17852,4,1.0366666,1.0,78.0,106380.0,65.99407,62.22714,248039.16,130548.49,0,0.0,0.0,130.5485,4.8793755,11.574772868296309,4.204604,4.130791,0.5100031652556067,1.0492232960563037,1.1933436197423193,1.0492232960563037,1.1933436197423193,0.71131444,-0.023454428,46.299091473185236,19.517502,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17852,5,1.0366666,1.0,78.0,106380.0,68.874084,69.124306,248039.16,130548.49,0,0.0,0.0,130.5485,4.8793755,11.574772868296309,4.246695,4.2359066,0.5100031652556067,1.0492232960563037,1.1933436197423193,1.0492232960563037,1.1933436197423193,0.71131444,0.0,57.87386434148154,24.396877,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17852,6,1.0333333,1.0,78.0,106380.0,62.034557,63.04993,248039.16,130548.49,0,0.0,0.0,130.5485,4.8793755,11.574772868296309,4.143683,4.143927,0.5100031652556067,1.0492232960563037,1.1933436197423193,1.0492232960563037,1.1933436197423193,0.70967644,-0.0016379952,69.44863720977786,29.276253,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17852,7,1.005,1.0,78.0,106380.0,67.688446,72.248276,248039.16,130548.49,0,0.0,0.0,130.5485,4.8793755,11.574772868296309,4.229581,4.2801085,0.5100031652556067,1.0492232960563037,1.1933436197423193,1.0492232960563037,1.1933436197423193,0.69564414,-0.014032304,81.02341007807416,34.15563,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17857,1,1.0233333,1.0,78.0,286690.0,68.3481,69.51477,253335.45,136926.2,0,0.0,0.0,136.92621,4.9267187,12.566156771597996,4.2391386,4.2415395,0.5952999252924999,1.4828283181695976,1.494734028020725,1.4828283181695976,1.494734028020725,0.7047463,,12.566156771597996,4.9267187,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17857,2,1.0633333,1.0,78.0,286690.0,59.052635,59.529984,253335.45,136926.2,0,0.0,0.0,136.92621,4.9267187,12.566156771597996,4.0952215,4.08648,0.5952999252924999,1.4828283181695976,1.494734028020725,1.4828283181695976,1.494734028020725,0.7243228,0.01957649,25.13231354319599,9.853437,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17857,3,1.105,1.0,78.0,286690.0,62.936314,66.90034,253335.45,136926.2,0,0.0,0.0,136.92621,4.9267187,12.566156771597996,4.1578875,4.203204,0.5952999252924999,1.4828283181695976,1.494734028020725,1.4828283181695976,1.494734028020725,0.7443155,0.01999271,37.69847031479399,14.780156,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17857,4,1.0933334,1.0,78.0,286690.0,60.79846,57.447803,253335.45,136926.2,0,0.0,0.0,136.92621,4.9267187,12.566156771597996,4.1238785,4.0508766,0.5952999252924999,1.4828283181695976,1.494734028020725,1.4828283181695976,1.494734028020725,0.73875767,-0.005557835,50.26462708639198,19.706875,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17857,5,1.0466666,1.0,78.0,286690.0,64.61571,64.57898,253335.45,136926.2,0,0.0,0.0,136.92621,4.9267187,12.566156771597996,4.183815,4.167889,0.5952999252924999,1.4828283181695976,1.494734028020725,1.4828283181695976,1.494734028020725,0.71621245,-0.022545218,62.83078385798998,24.633595,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17857,6,1.0533333,1.0,78.0,286690.0,57.635868,58.582558,253335.45,136926.2,0,0.0,0.0,136.92621,4.9267187,12.566156771597996,4.0713468,4.070437,0.5952999252924999,1.4828283181695976,1.494734028020725,1.4828283181695976,1.494734028020725,0.7194645,0.0032520294,75.39694062958797,29.560312,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17857,7,1.0799999,1.0,78.0,286690.0,62.93934,66.50614,253335.45,136926.2,0,0.0,0.0,136.92621,4.9267187,12.566156771597996,4.1579347,4.197294,0.5952999252924999,1.4828283181695976,1.494734028020725,1.4828283181695976,1.494734028020725,0.7323679,0.012903392,87.96309740118596,34.48703,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17866,1,1.1866666,1.0,78.0,177690.0,67.26465,67.993286,281563.25,169744.38,0,0.0,0.0,169.74437,5.1401677,12.087795737939121,4.223392,4.219409,0.5972928707026132,1.4951554240985658,1.539826259510575,1.4951554240985658,1.539826259510575,0.78237826,,12.087795737939121,5.1401677,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17866,2,1.2666667,1.0,78.0,177690.0,57.86062,57.899475,281563.25,169744.38,0,0.0,0.0,169.74437,5.1401677,12.087795737939121,4.0751724,4.058708,0.5972928707026132,1.4951554240985658,1.539826259510575,1.4951554240985658,1.539826259510575,0.8183103,0.035932064,24.175591475878242,10.280335,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17866,3,1.4025,1.0,78.0,177690.0,61.018333,64.40118,281563.25,169744.38,0,0.0,0.0,169.74437,5.1401677,12.087795737939121,4.12743,4.165132,0.5972928707026132,1.4951554240985658,1.539826259510575,1.4951554240985658,1.539826259510575,0.8765099,0.058199584,36.26338721381737,15.420504,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17866,4,1.49,1.0,78.0,177690.0,58.616558,55.08728,281563.25,169744.38,0,0.0,0.0,169.74437,5.1401677,12.087795737939121,4.0879335,4.008919,0.5972928707026132,1.4951554240985658,1.539826259510575,1.4951554240985658,1.539826259510575,0.9122827,0.0357728,48.351182951756485,20.56067,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17866,5,1.2866666,1.0,78.0,177690.0,62.50883,61.71733,281563.25,169744.38,0,0.0,0.0,169.74437,5.1401677,12.087795737939121,4.151179,4.122565,0.5972928707026132,1.4951554240985658,1.539826259510575,1.4951554240985658,1.539826259510575,0.82709515,-0.085187554,60.4389786896956,25.700838,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17866,6,1.3933333,1.0,78.0,177690.0,55.74351,56.505127,281563.25,169744.38,0,0.0,0.0,169.74437,5.1401677,12.087795737939121,4.0385413,4.0343313,0.5972928707026132,1.4951554240985658,1.539826259510575,1.4951554240985658,1.539826259510575,0.87268716,0.04559201,72.52677442763473,30.841007,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17866,7,1.52,1.0,78.0,177690.0,60.85195,63.896267,281563.25,169744.38,0,0.0,0.0,169.74437,5.1401677,12.087795737939121,4.1247435,4.157261,0.5972928707026132,1.4951554240985658,1.539826259510575,1.4951554240985658,1.539826259510575,0.9242589,0.051571727,84.61457016557385,35.981174,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17876,1,1.1133333,1.0,78.0,109420.0,63.399235,62.62426,230980.28,117956.6,0,0.0,0.0,117.956604,4.778759,11.602948967617817,4.1651015,4.1371527,0.4935644592896984,0.9824445123549689,1.1196993597090414,0.9824445123549689,1.1196993597090414,0.74826646,,11.602948967617817,4.778759,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17876,2,1.1233333,1.0,78.0,109420.0,55.90219,55.130154,230980.28,117956.6,0,0.0,0.0,117.956604,4.778759,11.602948967617817,4.0413337,4.009697,0.4935644592896984,0.9824445123549689,1.1196993597090414,0.9824445123549689,1.1196993597090414,0.75298727,0.004720807,23.205897935235633,9.557518,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17876,3,1.1424999,1.0,78.0,109420.0,59.75582,61.99453,230980.28,117956.6,0,0.0,0.0,117.956604,4.778759,11.602948967617817,4.106863,4.127046,0.4935644592896984,0.9824445123549689,1.1196993597090414,0.9824445123549689,1.1196993597090414,0.7619733,0.008986056,34.808846902853446,14.336277,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17876,4,1.07,1.0,78.0,109420.0,57.461597,53.454224,230980.28,117956.6,0,0.0,0.0,117.956604,4.778759,11.602948967617817,4.06837,3.9788256,0.4935644592896984,0.9824445123549689,1.1196993597090414,0.9824445123549689,1.1196993597090414,0.7275487,-0.034424603,46.411795870471266,19.115036,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17876,5,1.0533333,1.0,78.0,109420.0,61.612953,61.23772,230980.28,117956.6,0,0.0,0.0,117.956604,4.778759,11.602948967617817,4.136972,4.1147633,0.4935644592896984,0.9824445123549689,1.1196993597090414,0.9824445123549689,1.1196993597090414,0.7194645,-0.008084238,58.014744838089086,23.893795,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17876,6,1.16,1.0,78.0,109420.0,54.44788,54.332905,230980.28,117956.6,0,0.0,0.0,117.956604,4.778759,11.602948967617817,4.0154433,3.99513,0.4935644592896984,0.9824445123549689,1.1196993597090414,0.9824445123549689,1.1196993597090414,0.77010816,0.050643682,69.61769380570689,28.672554,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17876,7,1.15,1.0,78.0,109420.0,59.28074,61.789078,230980.28,117956.6,0,0.0,0.0,117.956604,4.778759,11.602948967617817,4.099013,4.123727,0.4935644592896984,0.9824445123549689,1.1196993597090414,0.9824445123549689,1.1196993597090414,0.7654679,-0.004640281,81.22064277332471,33.451313,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17895,1,2.2666667,1.0,78.0,165990.0,63.399235,62.62426,232138.47,116895.41,0,0.0,0.0,116.89541,4.769798,12.019682824560265,4.1651015,4.1371527,0.5245452783648596,1.112146873637356,1.223119467616749,1.112146873637356,1.223119467616749,1.1837701,,12.019682824560265,4.769798,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17895,2,3.3266666,1.0,78.0,165990.0,55.90219,55.130154,232138.47,116895.41,0,0.0,0.0,116.89541,4.769798,12.019682824560265,4.0413337,4.009697,0.5245452783648596,1.112146873637356,1.223119467616749,1.112146873637356,1.223119467616749,1.4647975,0.28102744,24.03936564912053,9.539596,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17895,3,3.045,1.0,78.0,165990.0,59.75582,61.99453,232138.47,116895.41,0,0.0,0.0,116.89541,4.769798,12.019682824560265,4.106863,4.127046,0.5245452783648596,1.112146873637356,1.223119467616749,1.112146873637356,1.223119467616749,1.3974816,-0.067315936,36.0590484736808,14.309393,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17895,4,2.9766667,1.0,78.0,165990.0,57.461597,53.454224,232138.47,116895.41,0,0.0,0.0,116.89541,4.769798,12.019682824560265,4.06837,3.9788256,0.5245452783648596,1.112146873637356,1.223119467616749,1.112146873637356,1.223119467616749,1.3804439,-0.01703763,48.07873129824106,19.079191,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17895,5,2.4066668,1.0,78.0,165990.0,61.612953,61.23772,232138.47,116895.41,0,0.0,0.0,116.89541,4.769798,12.019682824560265,4.136972,4.1147633,0.5245452783648596,1.112146873637356,1.223119467616749,1.112146873637356,1.223119467616749,1.2257344,-0.15470958,60.09841412280132,23.84899,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17895,6,2.77,1.0,78.0,165990.0,54.44788,54.332905,232138.47,116895.41,0,0.0,0.0,116.89541,4.769798,12.019682824560265,4.0154433,3.99513,0.5245452783648596,1.112146873637356,1.223119467616749,1.112146873637356,1.223119467616749,1.327075,0.10134065,72.1180969473616,28.618786,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17895,7,3.01,1.0,78.0,165990.0,59.28074,61.789078,232138.47,116895.41,0,0.0,0.0,116.89541,4.769798,12.019682824560265,4.099013,4.123727,0.5245452783648596,1.112146873637356,1.223119467616749,1.112146873637356,1.223119467616749,1.3887913,0.061716318,84.13777977192186,33.388584,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17914,1,1.6033334,1.0,79.0,145190.0,59.70372,58.702835,217712.11,109811.945,0,0.0,0.0,109.81194,4.7078347,11.885798508477734,4.106005,4.072488,0.5025871923911954,1.018551004639454,1.137612687186654,1.018551004639454,1.137612687186654,0.9567927,,11.885798508477734,4.7078347,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17914,2,1.9966667,1.0,79.0,145190.0,53.00691,52.24197,217712.11,109811.945,0,0.0,0.0,109.81194,4.7078347,11.885798508477734,3.989112,3.9558861,0.5025871923911954,1.018551004639454,1.137612687186654,1.018551004639454,1.137612687186654,1.0975006,0.14070785,23.771597016955468,9.415669,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17914,3,1.8775,1.0,79.0,145190.0,56.6542,58.138435,217712.11,109811.945,0,0.0,0.0,109.81194,4.7078347,11.885798508477734,4.054463,4.062827,0.5025871923911954,1.018551004639454,1.137612687186654,1.018551004639454,1.137612687186654,1.056922,-0.040578604,35.6573955254332,14.123505,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17914,4,1.8266666,1.0,79.0,145190.0,54.035656,50.34313,217712.11,109811.945,0,0.0,0.0,109.81194,4.7078347,11.885798508477734,4.0079813,3.918862,0.5025871923911954,1.018551004639454,1.137612687186654,1.018551004639454,1.137612687186654,1.0390981,-0.017823815,47.543194033910936,18.831339,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17914,5,1.6833333,1.0,79.0,145190.0,58.181366,58.04768,217712.11,109811.945,0,0.0,0.0,109.81194,4.7078347,11.885798508477734,4.080607,4.061265,0.5025871923911954,1.018551004639454,1.137612687186654,1.018551004639454,1.137612687186654,0.98705983,-0.052038312,59.42899254238867,23.539173,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
