geocode,year,div,dist,pop,emp,pop_agr,pop_ind,pop_serv,density,pop91,rainm,rainsd,surban,prop_elec,jamuna_m,padma_m,treat,smp1,treatd,mdist,lmdist,lpop91,lrainm,lrainsd,p,ipw1,ipw2,ipw3,ipw4,ldensity,sind,sserv,sagr,lagr,lpop91_t,lmdist_t,post,sr,lr,treat_post,treat_sr,treat_lr,band,dm_near,sr_near,lr_near,tsr_near,tlr_near,dm_mid,sr_mid,lr_mid,tsr_mid,tlr_mid,dm_far,sr_far,lr_far,tsr_far,tlr_far
38276,2,3.0,82.0,292120.0,66250.0,41680.0,1750.0,22820.0,1077.2181,263950.0,49.881268,45.075512,0.16462412,0.21045773,78011.516,65525.492,0,0.0,0.0,65.52549,4.197585,12.483514970251763,3.9096456,3.808339,0.45443635355105383,0.8465108801839888,0.8891486398032455,0.8465108801839888,0.8891486398032455,6.982137,0.026415094339622643,0.3444528301886792,0.6291320754716981,10.637776676427249,24.967029940503526,8.39517,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38276,3,3.0,82.0,329460.0,92900.0,42360.0,9020.0,41520.0,1214.9126,263950.0,44.589924,45.447422,0.17750257,0.5654464,78011.516,65525.492,0,0.0,0.0,65.52549,4.197585,12.483514970251763,3.797508,3.816556,0.45443635355105383,0.8465108801839888,0.8891486398032455,0.8465108801839888,0.8891486398032455,7.1024275,0.09709364908503768,0.4469321851453176,0.4559741657696448,10.653959799715343,37.45054491075529,12.592755,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38614,1,3.0,86.0,206160.0,47370.0,39320.0,400.0,7650.0,714.98926,206160.0,62.79996,48.58072,0.021633683,0.015300547,149896.56,35577.176,0,0.0,0.0,35.577175,3.5994244,12.236407845326246,4.1399546,3.8832269,0.3296349443260411,0.49972005444581197,0.3410350519070411,0.49972005444581197,0.3410350519070411,6.5722675,0.008444162972345366,0.16149461684610514,0.8300612201815495,10.579488574261102,12.236407845326246,3.5994244,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38614,2,3.0,86.0,237370.0,50040.0,41360.0,600.0,8080.0,823.22955,206160.0,60.83952,58.063046,0.034039684,0.0726123,149896.56,35577.176,0,0.0,0.0,35.577175,3.5994244,12.236407845326246,4.1082397,4.0615296,0.3296349443260411,0.49972005444581197,0.3410350519070411,0.49972005444581197,0.3410350519070411,6.713235,0.011990407673860911,0.16147082334132695,0.8265387689848122,10.630069509182311,24.472815690652492,7.1988487,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38614,3,3.0,86.0,253620.0,63400.0,42580.0,4100.0,16720.0,879.5866,206160.0,56.645454,58.94209,0.034776438,0.38957632,149896.56,35577.176,0,0.0,0.0,35.577175,3.5994244,12.236407845326246,4.036812,4.0765553,0.3296349443260411,0.49972005444581197,0.3410350519070411,0.49972005444581197,0.3410350519070411,6.779452,0.06466876971608833,0.2637223974763407,0.671608832807571,10.65913993844747,36.70922353597874,10.798273,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38625,1,3.0,86.0,96530.0,19160.0,15060.0,210.0,3890.0,1072.6748,96530.0,58.187634,43.607525,0.13519113,0.06859009,154734.0,36595.3,0,0.0,0.0,36.595303,3.6268792,11.477609119842661,4.063673,3.7752297,0.2819948433956393,0.3991337983662776,0.15178227906042752,,,6.9779105,0.010960334029227558,0.20302713987473903,0.7860125260960334,9.619797501353885,11.477609119842661,3.6268792,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38625,2,3.0,86.0,117130.0,23780.0,17000.0,500.0,6280.0,1301.5891,96530.0,55.641617,52.890724,0.16460343,0.16989248,154734.0,36595.3,0,0.0,0.0,36.595303,3.6268792,11.477609119842661,4.0189314,3.9682279,0.2819948433956393,0.3991337983662776,0.15178227906042752,,,7.1713414,0.021026072329688814,0.2640874684608915,0.7148864592094197,9.740968623038354,22.955218239685323,7.2537584,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38625,3,3.0,86.0,111720.0,28240.0,15400.0,2700.0,10140.0,1241.4713,96530.0,50.34249,51.592216,0.1641604,0.4355372,154734.0,36595.3,0,0.0,0.0,36.595303,3.6268792,11.477609119842661,3.9188495,3.9433708,0.2819948433956393,0.3991337983662776,0.15178227906042752,,,7.1240525,0.09560906515580736,0.3590651558073654,0.5453257790368272,9.642122788401721,34.432827359527984,10.880638,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38636,1,3.0,86.0,117230.0,26590.0,23020.0,340.0,3230.0,717.5736,117230.0,60.301617,45.828518,0.07148341,0.019991308,160913.52,42783.215,0,0.0,0.0,42.783215,3.7792506,11.671893096065874,4.099359,3.8249066,0.3191088143664794,0.47628399723511583,0.3279699708239092,0.47628399723511583,0.3279699708239092,6.5758758,0.012786761940579166,0.12147423843550206,0.8657389996239188,10.044118682275874,11.671893096065874,3.7792506,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38636,2,3.0,86.0,122480.0,25120.0,21140.0,420.0,3560.0,749.7093,117230.0,58.023987,55.217457,0.07446114,0.08630245,160913.52,42783.215,0,0.0,0.0,42.783215,3.7792506,11.671893096065874,4.0608563,4.011279,0.3191088143664794,0.47628399723511583,0.3279699708239092,0.47628399723511583,0.3279699708239092,6.6196856,0.016719745222929936,0.14171974522292993,0.8415605095541401,9.958922259424229,23.34378619213175,7.5585012,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38636,3,3.0,86.0,155320.0,40540.0,31320.0,2000.0,7220.0,950.7254,117230.0,53.23135,54.935513,0.065155804,0.29174203,160913.52,42783.215,0,0.0,0.0,42.783215,3.7792506,11.671893096065874,3.9746475,4.00616,0.3191088143664794,0.47628399723511583,0.3279699708239092,0.47628399723511583,0.3279699708239092,6.8572254,0.0493339911198816,0.17809570794277257,0.7725703009373458,10.35201215010474,35.015679288197624,11.337751,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38665,1,3.0,86.0,214170.0,40690.0,29580.0,830.0,10280.0,793.89856,214170.0,58.892296,44.335842,0.036653128,0.03331688,137490.25,22988.63,0,0.0,0.0,22.98863,3.1775799,12.274525371164616,4.0757103,3.7917933,0.26641343826002417,0.3690707793818035,0.013614916826285572,,,6.6769557,0.02039813221921848,0.2526419267633325,0.726959941017449,10.294853736264791,12.274525371164616,3.1775799,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38665,2,3.0,86.0,225030.0,42300.0,29040.0,890.0,12370.0,834.155,214170.0,56.43574,53.657375,0.09096565,0.19261745,137490.25,22988.63,0,0.0,0.0,22.98863,3.1775799,12.274525371164616,4.0331025,3.9826188,0.26641343826002417,0.3690707793818035,0.013614916826285572,,,6.7264194,0.021040189125295507,0.292434988179669,0.6865248226950355,10.276429468938732,24.549050742329232,6.3551598,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38665,3,3.0,86.0,231820.0,58780.0,30280.0,6160.0,22340.0,859.32465,214170.0,51.305447,52.701313,0.10309723,0.52116084,137490.25,22988.63,0,0.0,0.0,22.98863,3.1775799,12.274525371164616,3.9377968,3.9646404,0.26641343826002417,0.3690707793818035,0.013614916826285572,,,6.756147,0.10479755018713849,0.38006124532153795,0.5151412044913236,10.318242707551384,36.82357611349385,9.53274,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38669,1,3.0,86.0,163420.0,33740.0,26330.0,770.0,6640.0,916.4938,163420.0,58.187634,43.607525,0.20640069,0.06803385,142140.39,23762.21,0,0.0,0.0,23.76221,3.2093186,12.004078852938699,4.063673,3.7752297,,,,,,6.820555,0.022821576763485476,0.1967990515708358,0.7803793716656787,10.178464252490356,12.004078852938699,3.2093186,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38669,2,3.0,86.0,199740.0,43250.0,32390.0,1040.0,9820.0,1120.184,163420.0,55.641617,52.890724,0.20291379,0.20283505,142140.39,23762.21,0,0.0,0.0,23.76221,3.2093186,12.004078852938699,4.0189314,3.9682279,,,,,,7.0212483,0.024046242774566472,0.22705202312138728,0.7489017341040463,10.385605012165374,24.008157705877398,6.4186373,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38669,3,3.0,86.0,208500.0,59580.0,30320.0,7540.0,21720.0,1169.3119,163420.0,50.34249,51.592216,0.2326139,0.49825633,142140.39,23762.21,0,0.0,0.0,23.76221,3.2093186,12.004078852938699,3.9188495,3.9433708,,,,,,7.064171,0.1265525344075193,0.364551863041289,0.5088956025511917,10.319562839756308,36.0122365588161,9.627956,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38694,1,3.0,86.0,156390.0,37200.0,32500.0,280.0,4420.0,595.3858,156390.0,58.187634,43.607525,0.012596713,0.014211439,126017.9,8438.517,0,0.0,0.0,8.438517,2.244799,11.960108166430262,4.063673,3.7752297,,,,,,6.3892097,0.007526881720430108,0.11881720430107527,0.8736559139784946,10.388995368317829,11.960108166430262,2.244799,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38694,2,3.0,86.0,179800.0,42800.0,35630.0,490.0,6680.0,684.50903,156390.0,55.641617,52.890724,0.0977753,0.121751025,126017.9,8438.517,0,0.0,0.0,8.438517,2.244799,11.960108166430262,4.0189314,3.9682279,,,,,,6.528702,0.011448598130841122,0.1560747663551402,0.8324766355140187,10.480943258599881,23.920216332860523,4.489598,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38694,3,3.0,86.0,196140.0,52040.0,35640.0,5660.0,10740.0,746.7164,156390.0,50.34249,51.592216,0.111858875,0.4525035,126017.9,8438.517,0,0.0,0.0,8.438517,2.244799,11.960108166430262,3.9188495,3.9433708,,,,,,6.6156855,0.10876249039200615,0.20637970791698693,0.684857801691007,10.481223881584746,35.880324499290786,6.734397,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40108,1,4.0,1.0,237070.0,42870.0,23340.0,600.0,18930.0,876.3816,237070.0,55.796207,44.114357,0.19036572,0.17902814,189642.61,94310.25,0,0.0,0.0,94.31025,4.5571375,12.376110735157278,4.021706,3.7867854,0.5128297929816049,1.0697872761803868,1.147363176823419,1.0697872761803868,1.147363176823419,6.7758017,0.013995801259622114,0.44156752974107766,0.5444366689993002,10.057923905840546,12.376110735157278,4.5571375,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40108,2,4.0,1.0,258190.0,54580.0,33430.0,730.0,20420.0,954.45636,237070.0,48.7877,46.382538,0.18327588,0.4188124,189642.61,94310.25,0,0.0,0.0,94.31025,4.5571375,12.376110735157278,3.8874784,3.8369231,0.5128297929816049,1.0697872761803868,1.147363176823419,1.0697872761803868,1.147363176823419,6.861142,0.013374862587028215,0.3741297178453646,0.6124954195676072,10.417208979414145,24.752221470314556,9.114275,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40108,3,4.0,1.0,263940.0,78620.0,35740.0,5240.0,37640.0,975.7125,237070.0,45.38836,48.6368,0.18125331,0.59618986,189642.61,94310.25,0,0.0,0.0,94.31025,4.5571375,12.376110735157278,3.8152556,3.8843803,0.5128297929816049,1.0697872761803868,1.147363176823419,1.0697872761803868,1.147363176823419,6.883168,0.06664970745357415,0.4787585856016281,0.4545917069447978,10.484025788713419,37.128332205471835,13.671412,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40114,1,4.0,1.0,126820.0,31230.0,26800.0,310.0,4120.0,904.11346,126820.0,55.796207,44.114357,0.0081217475,0.020961776,178501.14,79514.37,0,0.0,0.0,79.514366,4.388436,11.750524037254023,4.021706,3.7867854,0.43118644355217123,0.7703712407496701,0.8380131797425817,0.7703712407496701,0.8380131797425817,6.806955,0.009926352865834135,0.1319244316362472,0.8581492154979187,10.196157166498947,11.750524037254023,4.388436,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40114,2,4.0,1.0,141110.0,33900.0,28980.0,240.0,4680.0,1005.9884,126820.0,48.7877,46.382538,0.011409539,0.20674956,178501.14,79514.37,0,0.0,0.0,79.514366,4.388436,11.750524037254023,3.8874784,3.8369231,0.43118644355217123,0.7703712407496701,0.8380131797425817,0.7703712407496701,0.8380131797425817,6.913726,0.007079646017699115,0.13805309734513274,0.8548672566371681,10.274361215874674,23.501048074508045,8.776872,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40114,3,4.0,1.0,139840.0,36640.0,28920.0,1200.0,6520.0,996.93445,126820.0,45.38836,48.6368,0.00958238,0.36219433,178501.14,79514.37,0,0.0,0.0,79.514366,4.388436,11.750524037254023,3.8152556,3.8843803,0.43118644355217123,0.7703712407496701,0.8380131797425817,0.7703712407496701,0.8380131797425817,6.904685,0.03275109170305677,0.1779475982532751,0.7893013100436681,10.272288676272701,35.251572111762066,13.165308,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40134,1,4.0,1.0,123160.0,25870.0,18060.0,380.0,7430.0,763.4042,123160.0,55.796207,44.114357,0.18861644,0.0757759,184030.89,95107.25,0,0.0,0.0,95.10725,4.565465,11.721239602038438,4.021706,3.7867854,0.4615443461075973,0.8711007653694285,0.9717171658579535,0.8711007653694285,0.9717171658579535,6.637788,0.014688828759180518,0.2872052570545033,0.6981059141863162,9.801454826970977,11.721239602038438,4.565465,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40134,2,4.0,1.0,133310.0,32610.0,22310.0,400.0,9900.0,826.3187,123160.0,48.7877,46.382538,0.20478584,0.31192347,184030.89,95107.25,0,0.0,0.0,95.10725,4.565465,11.721239602038438,3.8874784,3.8369231,0.4615443461075973,0.8711007653694285,0.9717171658579535,0.8711007653694285,0.9717171658579535,6.7169805,0.012266176019625881,0.30358785648574055,0.6841459674946335,10.012790287426578,23.442479204076875,9.13093,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40134,3,4.0,1.0,139700.0,41340.0,23720.0,3120.0,14500.0,865.927,123160.0,45.38836,48.6368,0.2004295,0.53832227,184030.89,95107.25,0,0.0,0.0,95.10725,4.565465,11.721239602038438,3.8152556,3.8843803,0.4615443461075973,0.8711007653694285,0.9717171658579535,0.8711007653694285,0.9717171658579535,6.7638006,0.07547169811320754,0.35074987905176586,0.5737784228350266,10.074073853111662,35.16371880611531,13.696395,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40138,1,4.0,1.0,91760.0,19680.0,14540.0,120.0,5020.0,788.1807,91760.0,55.796207,44.114357,0.09644725,0.047441363,194154.2,93078.98,0,0.0,0.0,93.07898,4.5441346,11.426931751803252,4.021706,3.7867854,0.4340840548103182,0.7795191774927751,0.872688142366365,0.7795191774927751,0.872688142366365,6.6697273,0.006097560975609756,0.2550813008130081,0.7388211382113821,9.58465875108751,11.426931751803252,4.5441346,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40138,2,4.0,1.0,99950.0,24770.0,17220.0,210.0,7340.0,858.5295,91760.0,48.7877,46.382538,0.09514757,0.17501149,194154.2,93078.98,0,0.0,0.0,93.07898,4.5441346,11.426931751803252,3.8874784,3.8369231,0.4340840548103182,0.7795191774927751,0.872688142366365,0.7795191774927751,0.872688142366365,6.755221,0.008477997577714978,0.29632620104965685,0.6951958013726282,9.753826777981722,22.853863503606505,9.088269,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40138,3,4.0,1.0,96720.0,27320.0,15000.0,1100.0,11220.0,830.7851,91760.0,45.38836,48.6368,0.10607941,0.36206895,194154.2,93078.98,0,0.0,0.0,93.07898,4.5441346,11.426931751803252,3.8152556,3.8843803,0.4340840548103182,0.7795191774927751,0.872688142366365,0.7795191774927751,0.872688142366365,6.722371,0.04026354319180088,0.410688140556369,0.5490483162518301,9.615805480084347,34.28079525540976,13.632404,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40156,1,4.0,1.0,117220.0,25700.0,21840.0,840.0,3020.0,555.17664,117220.0,55.796207,44.114357,0.096229315,0.06295956,168570.94,76945.805,0,0.0,0.0,76.94581,4.356014,11.671807790030421,4.021706,3.7867854,0.4190447054033498,0.733031344083415,0.7901177979981021,0.733031344083415,0.7901177979981021,6.3192863,0.03268482490272374,0.11750972762645914,0.8498054474708171,9.991498429858842,11.671807790030421,4.356014,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40156,2,4.0,1.0,125580.0,28620.0,22660.0,560.0,5400.0,594.77124,117220.0,48.7877,46.382538,0.09348623,0.33016136,168570.94,76945.805,0,0.0,0.0,76.94581,4.356014,11.671807790030421,3.8874784,3.8369231,0.4190447054033498,0.733031344083415,0.7901177979981021,0.733031344083415,0.7901177979981021,6.388177,0.019566736547868623,0.18867924528301888,0.7917540181691125,10.028356534581997,23.343615580060842,8.712028,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40156,3,4.0,1.0,131660.0,33800.0,25520.0,2340.0,5940.0,623.5673,117220.0,45.38836,48.6368,0.091599576,0.5317301,168570.94,76945.805,0,0.0,0.0,76.94581,4.356014,11.671807790030421,3.8152556,3.8843803,0.4190447054033498,0.733031344083415,0.7901177979981021,0.733031344083415,0.7901177979981021,6.4354568,0.06923076923076923,0.1757396449704142,0.7550295857988165,10.147217737458726,35.01542337009126,13.068041,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40158,1,4.0,1.0,139560.0,23950.0,11260.0,210.0,12480.0,108.72969,139560.0,29.105497,24.421663,0.37919176,0.18829057,250961.84,154568.28,0,0.0,0.0,154.56828,5.047085,11.84624989530071,3.370927,3.1954706,0.5612784467023579,1.300152502704936,1.3924519561298236,1.300152502704936,1.3924519561298236,4.6888647,0.008768267223382045,0.5210855949895616,0.4701461377870564,9.329011901693681,11.84624989530071,5.047085,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40158,2,4.0,1.0,147640.0,25600.0,13410.0,430.0,11760.0,115.024734,139560.0,24.455568,23.67501,0.37496614,0.33158356,257458.19,153184.69,0,0.0,0.0,153.1847,5.0381513,11.84624989530071,3.196858,3.1644201,0.5612784467023579,1.300152502704936,1.3924519561298236,1.300152502704936,1.3924519561298236,4.745147,0.016796875,0.459375,0.523828125,9.503755976275723,23.69249979060142,10.076303,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
40158,3,4.0,1.0,136820.0,46800.0,14180.0,980.0,31640.0,106.594986,139560.0,23.223883,25.175945,0.28563076,0.44391534,257458.19,153184.69,0,0.0,0.0,153.1847,5.0381513,11.84624989530071,3.1451812,3.225889,0.5612784467023579,1.300152502704936,1.3924519561298236,1.300152502704936,1.3924519561298236,4.6690364,0.02094017094017094,0.6760683760683761,0.30299145299145297,9.559587800086119,35.53874968590213,15.114454,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40160,1,4.0,1.0,322850.0,61310.0,40980.0,850.0,19480.0,637.8418,322850.0,57.41148,46.686813,0.06619173,0.045984454,212962.84,111809.99,0,0.0,0.0,111.80999,4.725705,12.684943098054614,4.0502443,3.8434618,0.5688556721644477,1.3408627240741542,1.3684200123665127,1.3408627240741542,1.3684200123665127,6.4580903,0.013863969988582614,0.317729571032458,0.6684064589789593,10.62083942179289,12.684943098054614,4.725705,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40160,2,4.0,1.0,350210.0,70050.0,51460.0,840.0,17750.0,691.8958,322850.0,48.87373,46.9314,0.08015191,0.13562621,212962.84,111809.99,0,0.0,0.0,111.80999,4.725705,12.684943098054614,3.88924,3.848687,0.5688556721644477,1.3408627240741542,1.3684200123665127,1.3408627240741542,1.3684200123665127,6.5394354,0.011991434689507495,0.2533904354032834,0.7346181299072091,10.848560085835736,25.369886196109228,9.45141,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40160,3,4.0,1.0,292900.0,75860.0,48140.0,4140.0,23580.0,578.6708,322850.0,45.955807,49.546436,0.0919085,0.2924454,212962.84,111809.99,0,0.0,0.0,111.80999,4.725705,12.684943098054614,3.82768,3.9029102,0.5688556721644477,1.3408627240741542,1.3684200123665127,1.3408627240741542,1.3684200123665127,6.3607335,0.054574215660427104,0.3108357500659109,0.634590034273662,10.781868711337063,38.05482929416384,14.177115,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40173,1,4.0,1.0,167050.0,34050.0,21470.0,310.0,12270.0,521.754,167050.0,55.796207,44.114357,0.008081413,0.030257639,200768.28,108928.58,0,0.0,0.0,108.92858,4.699831,12.026048447784902,4.021706,3.7867854,0.511212092799448,1.0628832606104577,1.1642474090798252,1.0628832606104577,1.1642474090798252,6.2571964,0.009104258443465492,0.360352422907489,0.6305433186490456,9.974411890872826,12.026048447784902,4.699831,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40173,2,4.0,1.0,179380.0,40240.0,25700.0,380.0,14160.0,560.26483,167050.0,48.7877,46.382538,0.01103802,0.119059786,200768.28,108928.58,0,0.0,0.0,108.92858,4.699831,12.026048447784902,3.8874784,3.8369231,0.511212092799448,1.0628832606104577,1.1642474090798252,1.0628832606104577,1.1642474090798252,6.3284097,0.009443339960238568,0.3518886679920477,0.6386679920477137,10.154246270883311,24.052096895569804,9.399662,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40173,3,4.0,1.0,155540.0,46000.0,29800.0,3100.0,13100.0,485.80438,167050.0,45.38836,48.6368,0.010286743,0.30471203,200768.28,108928.58,0,0.0,0.0,108.92858,4.699831,12.026048447784902,3.8152556,3.8843803,0.511212092799448,1.0628832606104577,1.1642474090798252,1.0628832606104577,1.1642474090798252,6.1858063,0.06739130434782609,0.2847826086956522,0.6478260869565218,10.302263672493496,36.078145343354706,14.099493,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40177,1,4.0,1.0,107180.0,18360.0,11060.0,220.0,7080.0,168.24953,107180.0,58.234226,48.635212,0.22289607,0.07285429,271253.53,169256.44,0,0.0,0.0,169.25644,5.1373057,11.582264943048841,4.064473,3.884348,0.5568708012428796,1.277111985864355,1.3912531827234293,1.277111985864355,1.3912531827234293,5.125448,0.011982570806100218,0.38562091503267976,0.6023965141612201,9.311090275076326,11.582264943048841,5.1373057,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40177,2,4.0,1.0,114030.0,19960.0,14030.0,170.0,5760.0,179.00255,107180.0,48.913837,47.3262,0.20433219,0.08260413,271253.53,169256.44,0,0.0,0.0,169.25644,5.1373057,11.582264943048841,3.8900604,3.857064,0.5568708012428796,1.277111985864355,1.3912531827234293,1.277111985864355,1.3912531827234293,5.1874,0.008517034068136272,0.28857715430861725,0.7029058116232465,9.548953173096507,23.164529886097682,10.274611,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
40177,3,4.0,1.0,117620.0,35400.0,14540.0,620.0,20240.0,184.63808,107180.0,46.39627,50.268898,0.22598198,0.23093072,271253.53,169256.44,0,0.0,0.0,169.25644,5.1373057,11.582264943048841,3.837219,3.9173865,0.5568708012428796,1.277111985864355,1.3912531827234293,1.277111985864355,1.3912531827234293,5.2183976,0.01751412429378531,0.5717514124293785,0.41073446327683616,9.58465875108751,34.74679482914652,15.411917,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
