geocode,year,div,dist,pop,emp,pop_agr,pop_ind,pop_serv,density,pop91,rainm,rainsd,surban,prop_elec,jamuna_m,padma_m,treat,smp1,treatd
32648.0,2.0,3.0,26.0,550150.0,118280.0,29620.0,23720.0,64940.0,36750.168,639540.0,0.0,0.0,1.0,0.9689666,90016.57,43055.707,0.0,,1.0
32648.0,3.0,3.0,26.0,779340.0,338060.0,3220.0,101220.0,233620.0,52060.12,639540.0,0.0,0.0,1.0,0.9757122,90016.57,43055.707,0.0,,1.0
32654.0,1.0,3.0,26.0,532200.0,98010.0,1360.0,8180.0,88470.0,109057.375,222730.0,55.54649,43.68725,1.0,0.87682617,99096.38,39423.133,0.0,,1.0
32654.0,2.0,3.0,26.0,621620.0,124150.0,27820.0,11640.0,84690.0,127381.15,222730.0,55.200657,52.289692,1.0,0.95496094,99096.38,39423.133,0.0,,1.0
32654.0,3.0,3.0,26.0,484300.0,217700.0,580.0,26020.0,191100.0,99241.805,222730.0,48.48315,48.14123,1.0,0.9197308,99096.38,39423.133,0.0,,1.0
32662.0,1.0,3.0,26.0,268190.0,46030.0,26570.0,4590.0,14870.0,934.94855,268190.0,55.54649,43.68725,0.043625787,0.058859974,89661.97,28920.729,0.0,,1.0
32662.0,2.0,3.0,26.0,300350.0,51950.0,30670.0,2760.0,18520.0,1047.0629,268190.0,55.200657,52.289692,0.053704012,0.4214916,89661.97,28920.729,0.0,,1.0
32662.0,3.0,3.0,26.0,315320.0,77620.0,31120.0,9820.0,36680.0,1099.2505,268190.0,48.48315,48.14123,0.04972726,0.869774,89661.97,28920.729,0.0,,1.0
32666.0,1.0,3.0,26.0,193610.0,37940.0,930.0,3400.0,33610.0,23354.645,193610.0,0.0,0.0,1.0,0.8549492,97457.37,39494.66,0.0,,1.0
32666.0,2.0,3.0,26.0,257890.0,48970.0,12880.0,4880.0,31210.0,31108.564,193610.0,0.0,0.0,1.0,0.9281709,97457.37,39494.66,0.0,,1.0
32666.0,3.0,3.0,26.0,474300.0,206800.0,1980.0,44200.0,160620.0,57213.51,193610.0,0.0,0.0,1.0,0.89189196,97457.37,39494.66,0.0,,1.0
32668.0,1.0,3.0,26.0,353870.0,57370.0,1980.0,5100.0,50290.0,21803.451,353870.0,0.0,0.0,1.0,0.86425006,99706.5,41507.023,0.0,,1.0
32668.0,2.0,3.0,26.0,962620.0,211660.0,52380.0,31020.0,128260.0,59311.152,353870.0,0.0,0.0,1.0,0.97336656,99706.5,41507.023,0.0,,1.0
32668.0,3.0,3.0,26.0,1065680.0,447300.0,7280.0,65700.0,374320.0,65661.125,353870.0,0.0,0.0,1.0,0.8868243,99706.5,41507.023,0.0,,1.0
32672.0,1.0,3.0,26.0,668380.0,129520.0,38240.0,16890.0,74390.0,1921.4053,350960.0,55.59926,43.901043,1.0,0.5849442,76279.63,53318.312,0.0,,1.0
32672.0,2.0,3.0,26.0,1043770.0,223310.0,66690.0,43470.0,113150.0,3000.5464,350960.0,55.119053,51.995277,1.0,0.8816861,76279.63,53318.312,0.0,,1.0
32672.0,3.0,3.0,26.0,1742180.0,853640.0,39980.0,400940.0,412720.0,5008.2793,350960.0,48.499584,48.18152,0.6067787,0.96842873,76279.63,53318.312,0.0,,1.0
32690.0,1.0,3.0,26.0,220950.0,52560.0,1440.0,16260.0,34860.0,22943.926,220950.0,0.0,0.0,1.0,0.8151417,94846.92,41036.71,0.0,,1.0
32690.0,2.0,3.0,26.0,300440.0,66590.0,21350.0,14890.0,30350.0,31198.338,220950.0,0.0,0.0,1.0,0.9618151,94846.92,41036.71,0.0,,1.0
32690.0,3.0,3.0,26.0,429200.0,205020.0,800.0,62620.0,141600.0,44569.055,220950.0,0.0,0.0,1.0,0.9353992,94846.92,41036.71,0.0,,1.0
32695.0,1.0,3.0,26.0,108210.0,15750.0,3270.0,1310.0,11170.0,2052.1526,108210.0,55.54649,43.68725,1.0,0.7688953,88069.234,53163.613,0.0,,1.0
32695.0,2.0,3.0,26.0,349080.0,63270.0,22130.0,5570.0,35570.0,6620.1406,108210.0,55.200657,52.289692,1.0,0.8909112,88069.234,53163.613,0.0,,1.0
32695.0,3.0,3.0,26.0,685460.0,298140.0,6160.0,74280.0,217700.0,12999.432,108210.0,48.48315,48.14123,1.0,0.94831765,88069.234,53163.613,0.0,,1.0
32903.0,1.0,3.0,29.0,90320.0,18320.0,14670.0,370.0,3280.0,878.6847,90320.0,52.764908,42.139927,0.054915857,0.022182254,125572.52,59015.605,0.0,0.0,0.0
32903.0,2.0,3.0,29.0,100060.0,19930.0,15570.0,360.0,4000.0,973.441,90320.0,49.581257,45.7661,0.056666,0.1788339,125572.52,59015.605,0.0,0.0,0.0
32903.0,3.0,3.0,29.0,110480.0,26800.0,15480.0,1880.0,9440.0,1074.8127,90320.0,44.95821,46.67749,0.06553222,0.43209878,125572.52,59015.605,0.0,0.0,0.0
32910.0,1.0,3.0,29.0,216880.0,47980.0,35790.0,960.0,11230.0,1070.3252,216880.0,55.86361,42.86351,0.12878089,0.042496998,115113.54,23337.018,0.0,0.0,0.0
32910.0,2.0,3.0,29.0,234040.0,52400.0,37170.0,860.0,14370.0,1155.0116,216880.0,53.04432,49.737038,0.16971458,0.19124329,115113.54,23337.018,0.0,0.0,0.0
32910.0,3.0,3.0,29.0,257420.0,65620.0,39900.0,7780.0,17940.0,1270.3943,216880.0,48.034943,49.4451,0.1824256,0.54074854,115113.54,23337.018,0.0,0.0,0.0
32918.0,1.0,3.0,29.0,190810.0,44130.0,35210.0,880.0,8040.0,546.8746,190810.0,52.716858,42.299763,0.059221216,0.023196606,111072.65,56087.383,0.0,0.0,0.0
32918.0,2.0,3.0,29.0,231960.0,52020.0,39520.0,1050.0,11450.0,664.8133,190810.0,49.60626,45.697453,0.101569235,0.18181819,111072.65,56087.383,0.0,0.0,0.0
32918.0,3.0,3.0,29.0,254220.0,68340.0,44760.0,5180.0,18400.0,728.61194,190810.0,44.927517,46.56935,0.11265833,0.31875437,111072.65,56087.383,0.0,0.0,0.0
32921.0,1.0,3.0,29.0,69400.0,14930.0,12690.0,120.0,2120.0,507.82965,69400.0,53.30769,44.020363,0.3036023,0.044479746,92059.81,32197.834,0.0,0.0,0.0
32921.0,2.0,3.0,29.0,76860.0,15190.0,11380.0,260.0,3550.0,562.41766,69400.0,51.654396,47.347942,0.33554515,0.20526315,92059.81,32197.834,0.0,0.0,0.0
32921.0,3.0,3.0,29.0,61600.0,16160.0,11160.0,1040.0,3960.0,450.7537,69400.0,45.887665,46.291798,0.3590909,0.47338936,92059.81,32197.834,0.0,0.0,0.0
32947.0,1.0,3.0,29.0,338190.0,72140.0,42570.0,1090.0,28480.0,919.5443,338190.0,52.18829,44.395298,0.210089,0.15942729,88355.33,47331.727,0.0,0.0,0.0
32947.0,2.0,3.0,29.0,413330.0,88670.0,48830.0,2860.0,36980.0,1123.8512,338190.0,49.881268,45.075512,0.24689715,0.39185724,88355.33,47331.727,0.0,0.0,0.0
32947.0,3.0,3.0,29.0,470360.0,140520.0,50520.0,20980.0,69020.0,1278.9167,338190.0,44.589924,45.447422,0.25618675,0.6930374,88355.33,47331.727,0.0,0.0,0.0
32956.0,1.0,3.0,29.0,166970.0,37790.0,29840.0,710.0,7240.0,762.629,166970.0,52.26037,44.074753,0.056537103,0.038292103,96709.85,65739.836,0.0,0.0,0.0
32956.0,2.0,3.0,29.0,187840.0,41490.0,31240.0,740.0,9510.0,857.95197,166970.0,49.843765,45.145744,0.06457624,0.18016087,96709.85,65739.836,0.0,0.0,0.0
32956.0,3.0,3.0,29.0,203820.0,57120.0,35860.0,5580.0,15680.0,930.94,166970.0,44.63596,45.592945,0.066431165,0.41601393,96709.85,65739.836,0.0,0.0,0.0
32962.0,1.0,3.0,29.0,268230.0,64650.0,55970.0,870.0,7810.0,677.1604,268230.0,52.688026,42.398228,0.031838346,0.012326355,108224.766,39500.55,0.0,0.0,0.0
32962.0,2.0,3.0,29.0,323900.0,79470.0,67010.0,820.0,11640.0,817.7022,268230.0,49.62126,45.657215,0.039086137,0.16425425,108224.766,39500.55,0.0,0.0,0.0
32962.0,3.0,3.0,29.0,363120.0,96720.0,73780.0,3840.0,19100.0,916.7151,268230.0,44.909103,46.50495,0.06494435,0.39324206,108224.766,39500.55,0.0,0.0,0.0
32984.0,1.0,3.0,29.0,170790.0,42480.0,34650.0,660.0,7170.0,584.5169,170790.0,55.98897,43.314106,0.02564553,0.013818387,104096.49,20747.48,0.0,0.0,0.0
32984.0,2.0,3.0,29.0,189720.0,43040.0,34520.0,510.0,8010.0,649.3035,170790.0,54.28316,51.010643,0.028462999,0.11601916,104096.49,20747.48,0.0,0.0,0.0
32984.0,3.0,3.0,29.0,191740.0,51920.0,33060.0,6460.0,12400.0,656.21686,170790.0,48.48507,49.05255,0.03004068,0.3999126,104096.49,20747.48,0.0,0.0,0.0
33330.0,1.0,3.0,33.0,587640.0,118560.0,51820.0,23150.0,43590.0,1704.7867,587640.0,55.891865,45.27155,1.0,0.4983689,76728.71,68572.164,0.0,,1.0
33330.0,2.0,3.0,33.0,865430.0,226800.0,71690.0,74830.0,80280.0,2510.6758,587640.0,54.666508,50.48787,1.0,0.7695855,76728.71,68572.164,0.0,,1.0
33330.0,3.0,3.0,33.0,1822620.0,904940.0,45620.0,559860.0,299460.0,5287.554,587640.0,48.59073,48.47153,0.37904775,0.9436661,76728.71,68572.164,0.0,,1.0
33332.0,1.0,3.0,33.0,234240.0,55690.0,41920.0,2550.0,11220.0,762.12787,234240.0,56.179676,46.90502,0.043587774,0.14377406,60046.49,75738.97,0.0,,1.0
33332.0,2.0,3.0,33.0,266930.0,65680.0,38170.0,11250.0,16260.0,868.48865,234240.0,54.221382,49.225536,0.06968119,0.5432787,60046.49,75738.97,0.0,,1.0
33332.0,3.0,3.0,33.0,487140.0,224280.0,44200.0,134120.0,45960.0,1584.9683,234240.0,48.680374,48.865345,0.3414624,0.85726035,60046.49,75738.97,0.0,,1.0
33334.0,1.0,3.0,33.0,176610.0,38040.0,26990.0,2840.0,8210.0,879.1816,176610.0,54.7705,40.427605,0.06709699,0.23975721,91535.46,70557.02,0.0,,1.0
33334.0,2.0,3.0,33.0,239170.0,51150.0,33480.0,4230.0,13440.0,1190.6113,176610.0,55.316536,50.35039,0.061922483,0.56033313,91535.46,70557.02,0.0,,1.0
33334.0,3.0,3.0,33.0,264860.0,78040.0,34520.0,17180.0,26340.0,1318.4985,176610.0,50.111603,47.83183,0.17813185,0.7809683,91535.46,70557.02,0.0,,1.0
33336.0,1.0,3.0,33.0,304650.0,73340.0,62280.0,630.0,10430.0,850.74,304650.0,54.380875,41.291763,0.01434433,0.024209818,88614.16,88572.66,0.0,,1.0
33336.0,2.0,3.0,33.0,323830.0,77280.0,61210.0,820.0,15250.0,904.3005,304650.0,54.20951,47.924557,0.03322731,0.23588087,88614.16,88572.66,0.0,,1.0
33336.0,3.0,3.0,33.0,346480.0,89600.0,57080.0,7540.0,24980.0,967.55096,304650.0,49.511826,46.379475,0.047448628,0.51286983,88614.16,88572.66,0.0,,1.0
33386.0,1.0,3.0,33.0,321230.0,77010.0,61560.0,620.0,14830.0,690.5054,321230.0,55.86224,45.721165,0.050306633,0.04126651,71393.32,89378.195,0.0,,1.0
33386.0,2.0,3.0,33.0,339340.0,80280.0,56400.0,1550.0,22330.0,729.434,321230.0,54.219288,48.931675,0.052425295,0.26774314,71393.32,89378.195,0.0,,1.0
33386.0,3.0,3.0,33.0,487180.0,176060.0,52420.0,62180.0,61460.0,1047.226,321230.0,48.827103,48.354206,0.25579867,0.7010091,71393.32,89378.195,0.0,,1.0
33532.0,1.0,3.0,35.0,291980.0,59150.0,45560.0,530.0,13060.0,760.78064,291980.0,53.197952,42.37403,0.08380711,0.066077605,149954.62,57721.855,0.0,0.0,0.0
33532.0,2.0,3.0,35.0,322300.0,65270.0,47400.0,620.0,17250.0,839.78217,291980.0,49.46789,45.818024,0.13180266,0.25725338,149954.62,57721.855,0.0,0.0,0.0
33532.0,3.0,3.0,35.0,343880.0,89660.0,51600.0,6600.0,31460.0,896.0108,291980.0,45.019657,46.951767,0.15487961,0.5986878,149954.62,57721.855,0.0,0.0,0.0
33543.0,1.0,3.0,35.0,205840.0,43360.0,35280.0,560.0,7520.0,693.78815,205840.0,52.764908,42.139927,0.018995335,0.015608181,134406.22,51973.453,0.0,0.0,0.0
33543.0,2.0,3.0,35.0,229060.0,45750.0,35960.0,660.0,9130.0,772.05164,205840.0,49.581257,45.7661,0.024578713,0.102609076,134406.22,51973.453,0.0,0.0,0.0
33543.0,3.0,3.0,35.0,209360.0,52520.0,33780.0,1760.0,16980.0,705.65234,205840.0,44.95821,46.67749,0.027130302,0.45576176,134406.22,51973.453,0.0,0.0,0.0
33551.0,1.0,3.0,35.0,208760.0,46200.0,37410.0,400.0,8390.0,575.50867,208760.0,58.075027,44.68745,0.038321517,0.0047556143,156417.3,50866.547,0.0,0.0,0.0
33551.0,2.0,3.0,35.0,223640.0,52990.0,43990.0,220.0,8780.0,616.5298,208760.0,53.11644,50.19688,0.046771597,0.06170262,156417.3,50866.547,0.0,0.0,0.0
33551.0,3.0,3.0,35.0,232840.0,61800.0,44080.0,1840.0,15880.0,641.8923,208760.0,48.835682,51.02112,0.05127985,0.377602,156417.3,50866.547,0.0,0.0,0.0
33558.0,1.0,3.0,35.0,269080.0,59540.0,46110.0,1570.0,11860.0,802.64886,269080.0,53.599174,42.30371,0.022558346,0.022772674,127452.52,37122.066,0.0,0.0,0.0
33558.0,2.0,3.0,35.0,288360.0,62490.0,48650.0,690.0,13150.0,860.1599,269080.0,50.513622,46.805534,0.062560685,0.15929204,127452.52,37122.066,0.0,0.0,0.0
33558.0,3.0,3.0,35.0,287620.0,75980.0,51280.0,6500.0,18200.0,857.9525,269080.0,45.78656,47.410976,0.06981434,0.4260757,127452.52,37122.066,0.0,0.0,0.0
33591.0,1.0,3.0,35.0,87850.0,21010.0,17950.0,90.0,2970.0,530.46313,87850.0,55.796207,44.114357,0.3430848,0.03496082,166628.69,67106.43,0.0,0.0,0.0
33591.0,2.0,3.0,35.0,99430.0,22610.0,19230.0,50.0,3330.0,600.3865,87850.0,48.7877,46.382538,0.36387408,0.3340112,166628.69,67106.43,0.0,0.0,0.0
33591.0,3.0,3.0,35.0,97960.0,25860.0,18580.0,740.0,6540.0,591.5102,87850.0,45.38836,48.6368,0.37362188,0.5784133,166628.69,67106.43,0.0,0.0,0.0
33907.0,1.0,3.0,39.0,157230.0,41580.0,32850.0,450.0,8280.0,590.3135,157230.0,66.22771,60.324326,0.05348852,0.018402994,89371.75,201888.22,0.0,,1.0
33907.0,2.0,3.0,39.0,179550.0,42820.0,34130.0,330.0,8360.0,674.113,157230.0,60.543858,55.983192,0.05218602,0.08123318,89371.75,201888.22,0.0,,1.0
33907.0,3.0,3.0,39.0,220940.0,58680.0,45580.0,2100.0,11000.0,829.51,157230.0,56.377224,60.20274,0.12999004,0.23515895,89371.75,201888.22,0.0,,1.0
33915.0,1.0,3.0,39.0,192780.0,48670.0,41320.0,610.0,6740.0,980.2207,192780.0,66.22771,60.324326,0.049175225,0.027019937,98422.695,212428.72,0.0,,1.0
33915.0,2.0,3.0,39.0,229090.0,52480.0,44300.0,470.0,7710.0,1164.8447,192780.0,60.543858,55.983192,0.19367933,0.086567774,98422.695,212428.72,0.0,,1.0
33915.0,3.0,3.0,39.0,259840.0,69780.0,51040.0,2860.0,15880.0,1321.198,192780.0,56.377224,60.20274,0.1861915,0.21146245,98422.695,212428.72,0.0,,1.0
33929.0,1.0,3.0,39.0,268590.0,62200.0,53510.0,420.0,8270.0,805.1983,268590.0,66.22771,60.324326,0.019472057,0.020289855,74377.92,188954.53,0.0,,1.0
33929.0,2.0,3.0,39.0,290260.0,66560.0,55680.0,650.0,10230.0,870.1622,268590.0,60.543858,55.983192,0.12071936,0.11472868,74377.92,188954.53,0.0,,1.0
33929.0,3.0,3.0,39.0,298160.0,80800.0,63820.0,4260.0,12720.0,893.84534,268590.0,56.377224,60.20274,0.12644218,0.3811683,74377.92,188954.53,0.0,,1.0
33936.0,1.0,3.0,39.0,505470.0,129590.0,98190.0,1950.0,29450.0,955.8451,505470.0,58.287037,52.50209,0.2163531,0.1533205,55287.098,159618.33,0.0,,1.0
33936.0,2.0,3.0,39.0,565080.0,129380.0,91750.0,2570.0,35060.0,1068.5677,505470.0,53.628845,47.617527,0.22564946,0.29455465,55287.098,159618.33,0.0,,1.0
33936.0,3.0,3.0,39.0,609560.0,174300.0,95680.0,13460.0,65160.0,1152.6796,505470.0,49.802586,52.226307,0.24132161,0.49921155,55287.098,159618.33,0.0,,1.0
33961.0,1.0,3.0,39.0,262360.0,75910.0,64300.0,780.0,10830.0,1097.0979,262360.0,57.64812,53.302563,0.04642476,0.017806267,61904.035,175421.8,0.0,,1.0
33961.0,2.0,3.0,39.0,292510.0,72070.0,59910.0,600.0,11560.0,1223.1747,262360.0,51.96435,46.45606,0.11603022,0.073129006,61904.035,175421.8,0.0,,1.0
33961.0,3.0,3.0,39.0,317100.0,87600.0,66960.0,4200.0,16440.0,1326.0015,262360.0,48.52102,51.91178,0.1243141,0.4300817,61904.035,175421.8,0.0,,1.0
33985.0,1.0,3.0,39.0,289180.0,76830.0,62290.0,1810.0,12730.0,1112.7014,289180.0,55.196808,51.46398,0.17815894,0.07302609,35797.57,149442.31,0.0,,1.0
33985.0,2.0,3.0,39.0,314890.0,77530.0,60120.0,2030.0,15380.0,1211.6279,289180.0,49.513065,43.86219,0.15884912,0.23773113,35797.57,149442.31,0.0,,1.0
33985.0,3.0,3.0,39.0,325080.0,88800.0,59320.0,9240.0,20240.0,1250.8368,289180.0,46.27639,49.57259,0.16697428,0.5561097,35797.57,149442.31,0.0,,1.0
34802.0,1.0,3.0,48.0,132200.0,34660.0,31780.0,190.0,2690.0,443.63907,132200.0,53.304684,40.625538,0.113842666,0.009962049,137452.72,134332.66,0.0,,1.0
34802.0,2.0,3.0,48.0,146980.0,40370.0,36340.0,160.0,3870.0,493.23804,132200.0,54.134117,45.877213,0.11382501,0.11984353,137452.72,134332.66,0.0,,1.0
34802.0,3.0,3.0,48.0,152660.0,39620.0,32020.0,1820.0,5780.0,512.2991,132200.0,50.419167,43.96366,0.11672999,0.43882647,137452.72,134332.66,0.0,,1.0
34806.0,1.0,3.0,48.0,196950.0,42800.0,32490.0,310.0,10000.0,1072.5956,196950.0,54.07339,40.404762,0.11246509,0.06451613,121575.07,114979.6,0.0,,1.0
34806.0,2.0,3.0,48.0,209580.0,45510.0,31830.0,330.0,13350.0,1141.3789,196950.0,54.18797,47.228893,0.12634793,0.24647415,121575.07,114979.6,0.0,,1.0
34806.0,3.0,3.0,48.0,244120.0,62880.0,34160.0,4220.0,24500.0,1329.4849,196950.0,49.771065,45.57059,0.13517942,0.5710004,121575.07,114979.6,0.0,,1.0
34811.0,1.0,3.0,48.0,190990.0,38430.0,20640.0,3200.0,14590.0,1640.5258,190990.0,54.022144,40.309933,0.36865804,0.28485715,127438.484,106841.02,0.0,,1.0
34811.0,2.0,3.0,48.0,247520.0,39840.0,19930.0,1860.0,18050.0,2126.0952,190990.0,54.18438,47.121296,0.37798965,0.5135305,127438.484,106841.02,0.0,,1.0
34811.0,3.0,3.0,48.0,295480.0,74460.0,18940.0,16740.0,38780.0,2538.052,190990.0,49.81427,45.444664,0.3993502,0.86019355,127438.484,106841.02,0.0,,1.0
34827.0,1.0,3.0,48.0,147670.0,40670.0,34400.0,310.0,5960.0,1269.2969,147670.0,54.380875,41.291763,0.09182637,0.05374538,90506.25,121257.85,0.0,,1.0
34827.0,2.0,3.0,48.0,163320.0,37340.0,30210.0,510.0,6620.0,1403.8164,147670.0,54.20951,47.924557,0.0961303,0.16956279,90506.25,121257.85,0.0,,1.0
34827.0,3.0,3.0,48.0,182420.0,45920.0,30940.0,3400.0,11580.0,1567.9905,147670.0,49.511826,46.379475,0.121368274,0.37119383,90506.25,121257.85,0.0,,1.0
34833.0,1.0,3.0,48.0,131030.0,37130.0,33930.0,100.0,3100.0,345.46124,131030.0,125.365906,119.01311,0.14538655,0.0,133865.95,151141.8,0.0,,1.0
34833.0,2.0,3.0,48.0,150290.0,39800.0,36310.0,160.0,3330.0,396.24033,131030.0,117.10551,110.93121,0.14392175,0.09267171,133865.95,151141.8,0.0,,1.0
34833.0,3.0,3.0,48.0,163060.0,46820.0,40740.0,1440.0,4640.0,429.9085,131030.0,109.38165,115.54756,0.13786337,0.47979215,133865.95,151141.8,0.0,,1.0
34842.0,1.0,3.0,48.0,234770.0,54510.0,43550.0,780.0,10180.0,1189.1906,234770.0,54.380875,41.291763,0.057801254,0.03461715,114130.08,131959.08,0.0,,1.0
34842.0,2.0,3.0,48.0,259720.0,61650.0,44530.0,800.0,16320.0,1315.5709,234770.0,54.20951,47.924557,0.06834283,0.15386,114130.08,131959.08,0.0,,1.0
34842.0,3.0,3.0,48.0,290200.0,75260.0,50480.0,6680.0,18100.0,1469.9625,234770.0,49.511826,46.379475,0.090351485,0.48852772,114130.08,131959.08,0.0,,1.0
34845.0,1.0,3.0,48.0,269650.0,64700.0,50260.0,2030.0,12410.0,1228.6417,269650.0,54.380875,41.291763,0.048136473,0.020371117,107579.54,113418.52,0.0,,1.0
34845.0,2.0,3.0,48.0,286040.0,66470.0,52100.0,820.0,13550.0,1303.3217,269650.0,54.20951,47.924557,0.043944903,0.14952506,107579.54,113418.52,0.0,,1.0
34845.0,3.0,3.0,48.0,313560.0,74920.0,49880.0,7140.0,17900.0,1428.7146,269650.0,49.511826,46.379475,0.13266999,0.3833811,107579.54,113418.52,0.0,,1.0
34849.0,1.0,3.0,48.0,300470.0,69720.0,44310.0,2610.0,22800.0,1687.844,300470.0,54.380875,41.291763,0.20165075,0.16038062,102650.93,123937.14,0.0,,1.0
34849.0,2.0,3.0,48.0,352040.0,80830.0,49080.0,2370.0,29380.0,1977.5305,300470.0,54.20951,47.924557,0.22440632,0.304107,102650.93,123937.14,0.0,,1.0
34849.0,3.0,3.0,48.0,414220.0,112900.0,40120.0,15780.0,57000.0,2326.8171,300470.0,49.511826,46.379475,0.24764618,0.53774804,102650.93,123937.14,0.0,,1.0
34854.0,1.0,3.0,48.0,135260.0,31300.0,24540.0,550.0,6210.0,1357.7594,135260.0,54.380875,41.291763,0.10823599,0.035074342,116818.87,104716.82,0.0,,1.0
34854.0,2.0,3.0,48.0,155060.0,32240.0,21940.0,640.0,9660.0,1556.5148,135260.0,54.20951,47.924557,0.17754418,0.1967066,116818.87,104716.82,0.0,,1.0
34854.0,3.0,3.0,48.0,184020.0,46120.0,24680.0,6220.0,15220.0,1847.2194,135260.0,49.511826,46.379475,0.17965439,0.43587223,116818.87,104716.82,0.0,,1.0
34859.0,1.0,3.0,48.0,109250.0,28320.0,25710.0,80.0,2530.0,509.13412,109250.0,53.304684,40.625538,0.08622426,0.0,136067.36,142815.89,0.0,,1.0
34859.0,2.0,3.0,48.0,123170.0,32420.0,28970.0,70.0,3380.0,574.005,109250.0,54.134117,45.877213,0.10489567,0.10065646,136067.36,142815.89,0.0,,1.0
34859.0,3.0,3.0,48.0,121720.0,33880.0,27560.0,640.0,5680.0,567.2476,109250.0,50.419167,43.96366,0.09792967,0.3436714,136067.36,142815.89,0.0,,1.0
34876.0,1.0,3.0,48.0,109840.0,28570.0,24860.0,120.0,3590.0,564.8172,109840.0,54.227135,40.781,0.13610707,0.00090538705,121193.14,125378.375,0.0,,1.0
34876.0,2.0,3.0,48.0,120180.0,32450.0,27360.0,150.0,4940.0,617.98737,109840.0,54.19874,47.566093,0.14503245,0.12935324,121193.14,125378.375,0.0,,1.0
34876.0,3.0,3.0,48.0,136160.0,36620.0,29720.0,1380.0,5520.0,700.1594,109840.0,49.641445,45.963737,0.13689777,0.53154874,121193.14,125378.375,0.0,,1.0
34879.0,1.0,3.0,48.0,207040.0,50840.0,43320.0,810.0,6710.0,1190.1586,207040.0,54.380875,41.291763,0.04100657,0.02744511,94053.46,109793.77,0.0,,1.0
34879.0,2.0,3.0,48.0,235090.0,56040.0,46010.0,810.0,9220.0,1351.4026,207040.0,54.20951,47.924557,0.042324215,0.13349085,94053.46,109793.77,0.0,,1.0
34879.0,3.0,3.0,48.0,251040.0,62700.0,43420.0,3380.0,15900.0,1443.0903,207040.0,49.511826,46.379475,0.11177502,0.38253915,94053.46,109793.77,0.0,,1.0
34892.0,1.0,3.0,48.0,137460.0,34880.0,29800.0,200.0,4880.0,986.08325,137460.0,92.20166,85.844955,0.0534701,0.017558886,114537.11,141001.03,0.0,,1.0
34892.0,2.0,3.0,48.0,153620.0,37380.0,30510.0,220.0,6650.0,1102.0087,137460.0,86.84822,80.92451,0.054940764,0.091083415,114537.11,141001.03,0.0,,1.0
34892.0,3.0,3.0,48.0,158840.0,41780.0,29400.0,1420.0,10960.0,1139.4548,137460.0,81.14223,85.458305,0.053638883,0.60034704,114537.11,141001.03,0.0,,1.0
35440.0,1.0,3.0,54.0,250660.0,55170.0,46430.0,400.0,8340.0,841.6776,250660.0,58.692738,44.067547,0.022580387,0.04951561,155012.44,38697.062,0.0,0.0,0.0
35440.0,2.0,3.0,54.0,272290.0,58240.0,48480.0,680.0,9080.0,914.3078,250660.0,55.71375,52.964573,0.14161372,0.3479618,155012.44,38697.062,0.0,0.0,0.0
35440.0,3.0,3.0,54.0,276180.0,69340.0,46940.0,8580.0,13820.0,927.3698,250660.0,50.571255,51.961544,0.15620248,0.573438,155012.44,38697.062,0.0,0.0,0.0
35454.0,1.0,3.0,54.0,307370.0,73830.0,51150.0,2340.0,20340.0,1039.6766,307370.0,58.187634,43.607525,0.15365846,0.15621622,139418.1,25405.527,0.0,0.0,0.0
35454.0,2.0,3.0,54.0,333330.0,70990.0,50590.0,1400.0,19000.0,1127.4861,307370.0,55.641617,52.890724,0.1600216,0.45658836,139418.1,25405.527,0.0,0.0,0.0
35454.0,3.0,3.0,54.0,345820.0,94420.0,46020.0,11520.0,36880.0,1169.7334,307370.0,50.34249,51.592216,0.18396854,0.6837086,139418.1,25405.527,0.0,0.0,0.0
35480.0,1.0,3.0,54.0,204840.0,45960.0,35230.0,470.0,10260.0,894.53687,204840.0,56.982582,43.200798,0.084407344,0.10804416,135938.14,31993.625,0.0,0.0,0.0
35480.0,2.0,3.0,54.0,218480.0,49510.0,36370.0,440.0,12700.0,954.1028,204840.0,54.294872,51.238754,0.09579824,0.387883,135938.14,31993.625,0.0,0.0,0.0
35480.0,3.0,3.0,54.0,227200.0,61660.0,36680.0,4960.0,20020.0,992.18304,204840.0,49.145985,50.47184,0.09066901,0.68470687,135938.14,31993.625,0.0,0.0,0.0
35487.0,1.0,3.0,54.0,308990.0,75210.0,60820.0,1200.0,13190.0,1047.8143,308990.0,58.187634,43.607525,0.049451437,0.012157534,120386.336,8626.4795,0.0,0.0,0.0
35487.0,2.0,3.0,54.0,329120.0,72330.0,55850.0,960.0,15520.0,1116.0771,308990.0,55.641617,52.890724,0.087263,0.13412687,120386.336,8626.4795,0.0,0.0,0.0
35487.0,3.0,3.0,54.0,316360.0,93480.0,58980.0,8780.0,25720.0,1072.8068,308990.0,50.34249,51.592216,0.099759765,0.4468989,120386.336,8626.4795,0.0,0.0,0.0
35610.0,1.0,3.0,56.0,141590.0,32200.0,26730.0,320.0,5150.0,720.0834,141590.0,52.23506,44.804436,0.040186454,0.0074571217,49312.4,74178.21,0.0,,1.0
35610.0,2.0,3.0,56.0,155080.0,37620.0,32100.0,190.0,5330.0,788.6894,141590.0,49.635006,44.71794,0.03849626,0.13299,49312.4,74178.21,0.0,,1.0
