"Time","Level","Estimate","Std.Error","lower_bound","upper_bound"
-7,"C03",0.171508064756532,0.27110825136926,-0.325286342465476,0.720194462614532
-6,"C03",0.282917574533126,0.366745058387716,-0.428218472240062,0.979921173060252
-5,"C03",-0.160500862489585,0.245277365316677,-0.631707492603651,0.347628314752721
-4,"C03",-0.353836928283663,0.375694729822626,-1.09007927680944,0.359815696998246
-3,"C03",-0.25927721299597,0.308634402348091,-0.866139759611093,0.392533164665898
-2,"C03",-0.0672218100969957,0.196613857570554,-0.461942766810634,0.304812305966498
-1,"C03",-0.108755039996121,0.179759114994647,-0.453583958981459,0.245089516223499
0,"C03",3.52810253244765,4.58690530049983,-5.51006423502175,12.2108833197168
1,"C03",3.98284937528038,5.11816537811153,-6.07952661919602,13.8037925673098
2,"C03",4.59335417736264,5.91206403433222,-7.04824472602338,15.8621413396745
3,"C03",5.17310734736922,6.71042636555121,-8.09218970328538,17.8717006299466
4,"C03",5.50845782255709,7.04322846501177,-8.32579908105284,18.8716759290041
5,"C03",6.00479251079304,7.6582154442738,-9.01201363249371,20.666044060983
6,"C03",6.62096207254645,8.3701875191274,-9.74357161747476,22.6928473739113
7,"C03",7.48646721227809,9.52850173976751,-11.1802340257499,25.7709639152862
NA,"C03",5.36226163132932,6.86452160366589,-8.12278603328269,18.465290019549
-31,"C04",0.12964769790754,0.273911092774198,-0.392716984797409,0.660539714137336
-30,"C04",-0.151005662738823,0.27984417689268,-0.641589249080607,0.446697954370239
-29,"C04",0.0874207144416204,0.179849900234201,-0.213664143535142,0.448295511363098
-28,"C04",-0.0618951783970392,0.373398980277463,-0.682142193233947,0.658968049725403
-27,"C04",-0.109208618452925,0.386064368284429,-0.805660571828009,0.664208127616763
-26,"C04",-0.0377026373429175,0.132806722093578,-0.287255939353654,0.226021858668857
-25,"C04",0.12333603705712,0.233491624587375,-0.381761379886354,0.51995868684511
-24,"C04",0.235744573180911,0.387575557716464,-0.607176152940082,0.923552160968119
-23,"C04",0.148661617573174,0.292849486018101,-0.460495021468085,0.664386909752726
-22,"C04",0.0416418247591448,0.135307696909983,-0.20932093401554,0.304593975473695
-21,"C04",0.0486989249683818,0.106553559835283,-0.143882252508046,0.272420046127253
-20,"C04",0.737095764823202,0.863405609700511,-1.01660804758115,2.36763859911915
-19,"C04",0.0442635526298822,0.0712605468271507,-0.0939759298099331,0.182168549223447
-18,"C04",-0.276327947760674,0.381622157659441,-0.989240349498557,0.494608622177868
-17,"C04",-0.0908518822490176,0.14670234570839,-0.373534436864146,0.20516296427495
-16,"C04",-0.122003356155652,0.166103768745408,-0.447162938547903,0.202959455605712
-15,"C04",-0.165002916737695,0.24672478543295,-0.591182043370191,0.344978662360465
-14,"C04",-0.0804894447118247,0.121051695715049,-0.302860295475386,0.172102423494359
-13,"C04",0.119391808602538,0.150190363232705,-0.161987304268291,0.407761386135939
-12,"C04",0.0859780218215001,0.142139852626863,-0.204667582640228,0.367210877764141
-11,"C04",0.0879940129247991,0.224945963919323,-0.381532926871542,0.490127651456436
-10,"C04",-0.0452313508262812,0.177371554326351,-0.370464384446956,0.302584872027218
-9,"C04",0.0654168589419477,0.286568099834129,-0.496627783360083,0.5639379502862
-8,"C04",0.116552500048355,0.178832366226393,-0.25390753792425,0.449883570106742
-7,"C04",0.024826962319823,0.0842919796853367,-0.138075451550502,0.194265635960518
-6,"C04",0.0199103799340055,0.199291641628511,-0.420955335529492,0.399762004291252
-5,"C04",0.0335044482436953,0.056672706581264,-0.0778559503241473,0.142376084628875
-4,"C04",-0.420190743602816,0.519754250983267,-1.40053170576077,0.55919240397702
-3,"C04",-0.349109918377186,0.421358881284472,-1.186121351012,0.465006001322384
-2,"C04",-0.0904223070370982,0.188866108179821,-0.460831329966207,0.282827409029236
-1,"C04",-0.150643735787709,0.162222723286142,-0.456428977340553,0.169373684767168
0,"C04",2.14426097815168,2.67030393898894,-3.18516075237402,7.17361646524102
1,"C04",2.12601164031238,2.72839136759055,-3.32839630108878,7.27865795042769
2,"C04",2.96159043078006,3.75649669817487,-4.52367814692335,10.1375494200407
3,"C04",2.66064403617505,3.5104920653049,-4.38956686254755,9.29289896782715
4,"C04",2.92123304670883,3.78765264666848,-4.64895157455125,10.0078015092078
5,"C04",3.21220250950912,4.14576679767289,-5.08386597150951,11.11950475778
6,"C04",3.45924405602818,4.37200077607423,-5.25467470865373,11.7669904039437
7,"C04",3.93341596929283,4.89132177900458,-5.79251650107082,13.2792365341734
NA,"C04",2.92732533336977,3.73129651880714,-4.49860074171726,10.071620685655
-31,"C05",0.0399560687301701,0.449400761688014,-0.732082206440241,0.793129647232636
-30,"C05",0.120702917208821,0.184095279560171,-0.255811444406648,0.440229091736668
-29,"C05",0.0606577435990445,0.0867457280733662,-0.115298445052627,0.20975024840076
-28,"C05",-0.104667153960072,0.283388034226389,-0.615668123026437,0.455750941798315
-27,"C05",-0.631647824357758,0.884534950257523,-2.18306208079842,1.15535599730995
-26,"C05",-0.190504313244519,0.407682081369642,-0.927432674184222,0.636367983560421
-25,"C05",0.297293999462626,0.41623817330159,-0.543595847901581,1.02483591680812
-24,"C05",-0.218628479536228,0.490006736889694,-1.10490474018047,0.770870147083955
-23,"C05",-0.467884816842037,1.36861892967546,-2.92843580000234,2.21357141114778
-22,"C05",-0.676983927842565,1.83773969667729,-3.99047638098599,2.95613697859217
-21,"C05",-1.13605315703994,2.01188056413418,-4.72901508602862,2.99328031417808
-20,"C05",-1.0205449914494,1.8218974705514,-4.27726808827528,2.71801408953448
-19,"C05",-0.294040593340235,0.571390222270127,-1.32291548688032,0.873661436545179
-18,"C05",0.0561886956937201,0.431507453900818,-0.705722084932819,0.791570772818721
-17,"C05",0.674348491809173,1.2919998324319,-1.96832414607225,2.99863696050774
-16,"C05",0.537185729727533,1.47501680277533,-2.37487853882886,3.19562530076687
-15,"C05",0.0716465247943923,0.836950981952366,-1.36286114530846,1.47232729449103
-14,"C05",0.278091879764691,0.346165143508806,-0.409389054995023,0.941944470187648
-13,"C05",-0.389613429516913,0.592257301786186,-1.41910154660034,0.821306745236012
-12,"C05",-0.329643461858284,0.381066171540472,-1.01907357445973,0.485279992532111
-11,"C05",-0.0102043339855733,0.687792441612743,-1.12271950709621,1.10712867209648
-10,"C05",-0.113555968891003,0.195485989260843,-0.461380096824664,0.287882014860914
-9,"C05",0.009794107503037,0.259446651210549,-0.419452429730627,0.434416494437386
-8,"C05",-0.407472937833445,0.52420619256972,-1.40525774291936,0.624315235337911
-7,"C05",-0.100089580061855,0.345433968611346,-0.716050742984507,0.563127472328806
-6,"C05",0.250287850289812,0.42173674240995,-0.615835798996874,0.998241606355128
-5,"C05",0.470823037924571,1.27742234079758,-2.05473620679755,2.77408979800037
-4,"C05",1.20332092788667,2.17797329536205,-3.26386404877379,5.10237482908837
-3,"C05",1.01052898621088,2.13769523763095,-3.32966916859963,4.87362007306196
-2,"C05",1.04012960358696,1.82144707974891,-2.69930801190644,4.2884846353675
-1,"C05",-0.0294215944322644,0.80396667975487,-1.34447387476005,1.2995216784804
0,"C05",-1.46433173234817,1.76977279078172,-4.79657714290811,2.15569539323657
1,"C05",-1.70991303826071,2.16372575552324,-5.89392978861464,2.51722446354615
2,"C05",-1.62691666660059,2.01999156992601,-5.495290768419,2.39504252069079
3,"C05",-1.05029213701125,1.21456745160443,-3.2485918883899,1.5461728181476
4,"C05",-0.574363009197928,0.625660598277541,-1.72599926196368,0.705086865392238
5,"C05",-0.286654211826615,0.652641990931457,-1.46716541107944,1.02919674748162
6,"C05",-0.224868696228889,0.692293226197397,-1.46662284241712,1.12305404660288
7,"C05",-1.15729590913617,1.36768199097307,-3.9894461919907,1.39353171043593
NA,"C05",-1.01182942507629,1.09545364461368,-3.0394457292332,1.19534476193357
