"Time","Level","Estimate","Std.Error","lower_bound","upper_bound"
-11,"C03",-0.120539132458797,0.162212898950426,-0.463152896546053,0.165997917475278
-10,"C03",0.114938460828602,0.51393264539822,-0.830637801135591,1.06214037284081
-9,"C03",0.0178813997011851,0.581841682414553,-1.16712156153968,1.14893952970158
-8,"C03",-0.0850495989348161,0.112918359042268,-0.300803985624357,0.143043085589798
-7,"C03",-0.0944778266345327,0.142548911531724,-0.36286488126876,0.186317996102416
-6,"C03",0.374455269550054,0.360052003152289,-0.301530021657608,1.06643494132199
-5,"C03",0.23219822340446,0.22633914257958,-0.171235692074039,0.694231820392296
-4,"C03",-0.126104432292601,0.735639780879907,-1.49925738683425,1.31897174853349
-3,"C03",0.0244812329864024,0.560767821204971,-1.08536637185317,0.953354803655399
-2,"C03",-0.202455143278517,0.325092238441656,-0.83967453595109,0.426757361279684
-1,"C03",0.19988479090623,0.250761295689019,-0.298275887889682,0.669969253948932
0,"C03",0.110969685533131,0.157452103924266,-0.222494947676491,0.391452369063287
1,"C03",0.551606346642469,0.613916349985264,-0.57524815364492,1.75831601504382
2,"C03",0.738138458894241,0.876803033572032,-1.00800610542284,2.37191861840208
3,"C03",1.25715312872557,1.54337319966395,-1.83254412147505,3.99429109954098
4,"C03",2.43349605690921,2.72761991913388,-2.81006472545286,7.61690434017884
5,"C03",2.84452967791731,3.18350240271111,-3.25846134186099,9.01525633369829
6,"C03",2.77033907869751,3.09401109084579,-3.17648213876564,8.74666180918997
7,"C03",3.94380835732819,4.2754557421069,-4.21696128117075,12.360063070398
NA,"C03",1.83125509883095,2.03335675057629,-2.08943452560053,5.67027384293662
-16,"C04",0.0190296420940896,0.207024305082867,-0.392489088688574,0.352486018771711
-15,"C04",-0.0767516765731209,0.251326170537321,-0.577198913963287,0.419711121338104
-14,"C04",-0.621523134802899,0.654173530669341,-1.82969207475121,0.669182423909657
-13,"C04",-0.00329478654992599,0.240280275723576,-0.477404116939529,0.474175954228611
-12,"C04",0.310727417661342,0.557246673888896,-0.827739181537296,1.26849674910982
-11,"C04",0.192159353369471,0.276241950981113,-0.275274182675935,0.779389494155121
-10,"C04",-0.177632162336486,0.265172205907918,-0.655308242677967,0.403009731414142
-9,"C04",-0.0476911391367398,0.157812941898942,-0.362392157460386,0.273621619517527
-8,"C04",0.415453723227465,0.465238430455473,-0.441190893050421,1.32843874335656
-7,"C04",0.195896288110829,0.376951397994257,-0.560974296997177,0.938156562255682
-6,"C04",0.286301210848525,0.243449595899324,-0.136684943259292,0.7797127492748
-5,"C04",-0.125749820252292,0.497260690772288,-0.87043059767138,0.911829191681013
-4,"C04",0.127397693824276,0.244403082873769,-0.400509278864502,0.584740076564354
-3,"C04",-0.410643153117469,0.501146854620704,-1.28984582944369,0.592850580531349
-2,"C04",0.0777587069184627,0.27872815340609,-0.490535798717999,0.51451727147476
-1,"C04",-0.161438163285519,0.199021820905646,-0.512003724755287,0.270454719362634
0,"C04",-0.324411775107471,0.360253172809142,-0.952090938802593,0.413235547746381
1,"C04",0.0245569746012233,0.131499876359894,-0.239578817328306,0.222122161010906
2,"C04",0.462477940746673,0.478121924468019,-0.473364653390513,1.33762985744808
3,"C04",0.788350207320242,0.805165048504188,-0.817323712240068,2.27247651007745
4,"C04",0.569933957460613,0.561567871002525,-0.486937437233208,1.5560263242196
5,"C04",1.02217905649328,1.17820170146369,-1.18925321928373,3.09934045155784
6,"C04",1.24528268809141,1.32554447384735,-1.22488028414019,3.57082025781683
7,"C04",0.944961674095644,0.963429320097633,-0.887694287717019,2.65529780933533
NA,"C04",0.591666340462701,0.611552671603414,-0.554078825535773,1.69378898664928
-16,"C05",-0.440430909763782,0.497803145042328,-1.39652731049662,0.654148638721535
-15,"C05",0.75635034016468,0.807384410465128,-0.730866451226779,2.39825108303569
-14,"C05",0.379493666850523,0.387803825104681,-0.397045914878585,1.20330625795884
-13,"C05",-0.0151296606031313,0.144275525627727,-0.273618713769775,0.259035274755224
-12,"C05",0.0217600829454963,0.335492283036709,-0.634723939669233,0.655941710004818
-11,"C05",-0.250971042532514,0.273911578809333,-0.795784099777294,0.356173856721909
-10,"C05",0.166738970156505,0.318011234809051,-0.495382109358262,0.695299809688048
-9,"C05",-0.0248723492099465,0.138650812192817,-0.263881674076801,0.239629202495463
-8,"C05",-0.522195864053614,0.678087527669432,-1.72774723584601,0.86154309592301
-7,"C05",-0.790896742930993,1.42982307105324,-3.22813723020589,2.21988788832328
-6,"C05",-0.85775033152016,2.10138300776755,-4.30031393245954,3.46394076306244
-5,"C05",-0.598843560902482,1.08381695436258,-2.43655996875423,1.66722256896893
-4,"C05",0.00117683359161624,0.0730606853692371,-0.128924836753542,0.130072340875317
-3,"C05",0.0794009909619398,0.739341200406938,-1.23549186231102,1.31434319064702
-2,"C05",1.20167252760054,1.95689220877623,-2.87223450622227,4.58136281077088
-1,"C05",0.894497049245327,1.60767649259913,-2.43073259092915,3.66809897839412
0,"C05",0.233396121525818,0.660845591142198,-1.11852279431124,1.34610213379058
1,"C05",-0.309608951630906,0.660946879383823,-1.37410904198002,1.07103387062708
2,"C05",-1.18420635871216,1.57985333962449,-3.95824023434241,2.06314398549602
3,"C05",-2.08696682840963,2.21740094623785,-6.6173969795574,1.93716773479344
4,"C05",-1.96323332917501,2.16401596299715,-6.22506027685609,2.05425170492143
5,"C05",-1.70544857948494,1.90752672636059,-5.40767113546998,1.88641874478356
6,"C05",-2.24489436647036,2.5458152764253,-7.11815683789611,2.68436188814248
7,"C05",-2.48640233878085,2.78500131530069,-7.88393524163066,2.80313670282148
NA,"C05",-1.46842057889225,1.64743621181603,-4.65609791741944,1.67146524673931
