"state","DxV","DyV","DxP","DyP","DxM","DyM"
6,0.0887509854166667,0.0774770479166666,0.0966887145833334,-0.0406033125000002,0.0812350604166667,0.106991395833333
6,0.0921574916666668,-0.0361400770833333,0.0914841416666665,-0.0417367499999998,0.08622545625,-0.145877166666667
7,-0.00397705208333333,-0.0715279520833333,-0.00641429166666666,-0.0629014791666666,-0.0018605875,-0.0489397291666665
7,0.01320046875,0.0342442625000001,0.03648948125,0.00534043749999989,0.00200272708333333,0.0826242083333332
7,0.00314826666666667,0.0165727624999999,0.0171506833333333,-0.0292232499999998,-0.00294543125,0.00104137500000018
7,0.0199786333333333,0.176352445833333,0.0413165125000001,-0.0136353958333334,0.00620796249999999,-0.000451166666666688
7,0.01964536875,0.04713611875,0.0303327145833333,0.0505309583333334,0.01364124375,-0.0967317916666665
7,0.0231332,0.0496347166666668,0.0295150020833333,0.0815983541666665,0.0184598104166667,0.0738843541666667
7,0.0198134291666666,-0.154746727083333,0.0307571354166668,-0.1589421875,0.02143498125,-0.1238914375
7,0.0208144708333333,0.09845139375,0.0259456916666666,0.0234932499999999,0.021262825,-0.00156910416666638
7,0.0225908458333333,-0.0268451166666667,0.0252961145833334,0.0164462291666668,0.0160699145833333,0.0485361666666663
7,0.0302257812499999,0.119473629166667,0.0376753770833334,0.0323736041666669,0.0289077749999999,-0.297901333333333
7,0.0230259854166666,-0.0192409520833332,0.0242737145833335,-0.0174943125000004,0.0172418604166667,0.258464395833333
7,0.0339154916666666,0.0358889229166666,0.0474171416666664,0.0771072500000003,0.02804915625,-0.453001166666667
8,0.00205914791666666,0.0373560479166667,0.0150248083333333,0.0434065208333332,-0.0012130875,-0.0369647291666665
8,0.01327956875,0.0123902624999998,0.04346748125,0.0197934374999995,0.000930227083333334,0.00652720833333332
8,0.0124392666666666,0.0524817625000003,0.0459621833333333,0.0478407500000002,-0.00132823125,-0.00482562500000011
8,0.0430453333333334,-0.0471125541666668,0.1067644125,-0.028132395833333,0.0101108625,-0.0195571666666665
8,0.04963696875,0.0174941187499998,0.108625614583333,-0.0353170416666669,0.01909814375,-0.0976037916666667
8,0.0769416,-0.0833382833333332,0.139967602083333,-0.0343216458333336,0.0404175104166667,-0.142962645833333
8,0.0849700291666666,0.00549827291666668,0.133967135416667,0.0117988125000006,0.06148488125,-0.0124044375
8,0.0962761708333333,-0.00480660624999989,0.127854691666667,0.0291222499999993,0.079568925,-0.0795161041666668
8,0.0933211458333333,-0.0304501166666666,0.104054114583333,-0.00339477083333319,0.0884830145833333,0.0466771666666667
8,0.0963462812500001,-0.0507813708333335,0.0860843770833335,-0.0795413958333328,0.102308375,-0.135955333333334
8,0.0895509854166666,0.0440340479166665,0.0623117145833333,0.00278568749999967,0.0936995604166667,0.0765303958333334
8,0.0842244916666666,-0.0058480770833331,0.0440981416666665,-0.0089527499999999,0.10101045625,0.0194758333333331
