intercept,beta1_pooled,beta2_pooled,beta3_pooled,beta4_pooled,unit_id
20.51229402788978,2.3765023747283425,1.7998505183076332,1.5109772907974317,0.3082079167322636,88
21.9065452954551,2.5495726088234454,1.816498589953173,1.5041548400765636,0.3167656966771463,89
-18.337389839961208,1.1914063358652196,1.3689663214779415,1.5663847201554457,0.24928982819420728,90
-17.689820970689215,1.3220040234573593,1.3642095130791494,1.5673128198148734,0.24280801730509402,91
-16.14236686801537,1.460358032507137,1.3562354437186714,1.56856892632656,0.2355301856752164,92
-13.986323930916436,1.671645666593889,1.3504008169871824,1.570308815289815,0.2274733414887132,93
-11.255808640984446,1.8150576745418647,1.3620711462496715,1.5727815708436628,0.21886054679156877,94
-8.297832011096904,1.8287099071281796,1.3906766788470761,1.5763927884627202,0.21042380116686674,95
-5.150269230037934,1.7915624911151333,1.4401962563246837,1.58180174796347,0.20410565588004134,96
-1.8541811060040612,1.746573768040732,1.505140960043744,1.5900325610513395,0.2042081965331858,97
1.6485856242243948,1.7196923158614819,1.5906262617630655,1.5783076675072778,0.22306620838461114,98
5.429092665903231,1.7570969302548642,1.673725204057706,1.5636716410486546,0.24348554150262078,99
9.450742319115683,1.9176699770944652,1.7360983375512438,1.5494639412145321,0.26204515638708736,100
13.667925080852363,2.2246564156251303,1.7790255150496226,1.5368216776974488,0.2780747649660845,101
17.599952106747466,2.5706056382132627,1.8033934295448872,1.5258970218724162,0.29170652603777064,102
20.53114119629981,2.6767157186760966,1.8200295777036757,1.516531681569407,0.3032812471308782,103
21.916479711622987,2.937454398217005,1.8354790433570258,1.5084961190543196,0.31315129278878745,104
-18.335070126950818,1.2473941626524467,1.4182804974034438,1.5753408924737744,0.2409961541207997,105
-17.66485955177854,1.3690015342291169,1.415543202449178,1.5768355426838552,0.23349033670760358,106
-16.11316179271967,1.5206572405697454,1.4120238429638732,1.5787219495997664,0.22465290088290635,107
-13.935854172088957,1.6811781587318524,1.4114771840203522,1.5811611445705978,0.21425559236690775,108
-11.259820549183322,1.7647011200018266,1.415752336792334,1.5844022305923058,0.20221459922519555,109
-8.36628483836536,1.8036505568204515,1.4323550582580602,1.5888314263031982,0.18905933572427722,110
-5.245396810188411,1.7822121684577585,1.4827286512438913,1.595005815744255,0.1774555362137844,111
-1.9205379636573625,1.754646497275408,1.5465413383265927,1.595961884582269,0.18292373697369482,112
1.629528131449942,1.741809438147504,1.626908219991921,1.5922093571387093,0.19984293092491853,113
5.446561423690713,1.768790987304791,1.7007174014975464,1.574296050253525,0.2265652574245484,114
9.513556848557455,1.8867074604672451,1.7603440643424657,1.556902940953745,0.2494149087962673,115
13.76097580811127,2.1527673779272125,1.8019563702471453,1.5420188818771354,0.26802135463063853,116
17.68101733434746,2.549518361921882,1.828703182620402,1.5296582119087325,0.283098913525968,117
20.611754579234685,2.6852957881524913,1.8429304258258357,1.5194180174733323,0.2954183617408621,118
21.965114301731365,2.9434989448184106,1.852470738365673,1.5108772543613629,0.30560620954597306,119
-18.329776970344245,1.3471873313526779,1.467987028462309,1.5837334570237853,0.2334097084571439,120
-17.647250432348144,1.4361240222261376,1.471621875569203,1.5852436823562506,0.2253089784301007,121
-16.083738401335005,1.5199755219865179,1.4745461378499563,1.586942549178951,0.2160954700871266,122
-13.902552556291203,1.6293483846339063,1.4752616319740264,1.5888292233393393,0.20570885509953155,123
-11.279752522428277,1.7122379493577127,1.476988615986282,1.5908572936083913,0.19428734527714694,124
-8.452121753281357,1.7562044200274176,1.4925622937673781,1.5928651588058853,0.1824981862224958,125
-5.352864819237735,1.7779900032011813,1.533772461321006,1.5944102557847175,0.17232534008824882,126
-1.996200252380205,1.760264838279505,1.5964253696924429,1.5943536887290513,0.16825228930891592,127
1.5844509930578552,1.7389250024119243,1.66218512847092,1.5836293835970585,0.1926895860240743,128
5.435338768401995,1.7530316916617597,1.7222351845842523,1.5692528853546577,0.21730411040628975,129
9.546380654688026,1.8169892637118785,1.7767676416957838,1.5548525682370908,0.23914840611027008,130
13.822549899392639,1.9984749686896652,1.819569541379681,1.5418652375012434,0.25777582186516795,131
17.729434353310584,2.2993704433286317,1.8425672071681707,1.5305649062224405,0.2734967147865722,132
20.6778529406468,2.29710369371556,1.8560545022513135,1.5208400829233961,0.2867805374228092,133
22.01913836077027,2.4443367857310254,1.8682388197580737,1.5124769995073184,0.298071050220839,134
-18.332394916760396,1.4434342727420855,1.5176668405628984,1.5884915269244682,0.2279664067934926,135
-17.64376433329492,1.4841059376165966,1.525428525680751,1.5896726703040496,0.22043634492732256,136
-16.071606694113342,1.5201101699649688,1.5328994085475587,1.5908276251521294,0.2120819852941124,137
-13.889453683095432,1.5862920688022593,1.5375120029390008,1.5918514181294467,0.2029359062225279,138
-11.282025549972834,1.664536904055027,1.5448840326554387,1.592544483154973,0.1932130917623245,139
-8.468995044833719,1.7236492817083,1.5589829820547385,1.5925305092739164,0.1835306213952471,140
-5.353657088930933,1.7712252517955829,1.5855016294286377,1.5916199697457933,0.1737278836755679,141
-2.0044401188698684,1.754602926585623,1.6317151623774668,1.5868952528364,0.17150335807000858,142
1.5456730973324742,1.7091335212420298,1.686830460453388,1.5767036158314351,0.19151998858765182,143
5.371482544423085,1.6943322843581008,1.7402779074761652,1.5638546149146475,0.2141889072427874,144
9.463192037399198,1.7015955987204154,1.7861902464313328,1.5514816992918068,0.23351534312436947,145
13.767599636497648,1.7340496611420697,1.8265865439526372,1.5401334561071927,0.2504552486138782,146
17.73800170742418,1.7377415911637832,1.8533185816032598,1.5300521342160553,0.26512535133130954,147
20.730772846066753,1.6691203981418747,1.8697886652570908,1.5212046383478441,0.27780395571890915,148
22.063877348283686,1.653527322444295,1.8807030985440811,1.5134636335886433,0.2887900876666044,149
-18.348473467399376,1.449200999472108,1.5633341724459306,1.5913197718622731,0.2243450361101242,150
-17.65602088977319,1.489263093680532,1.5751037952105005,1.59203120216631,0.21753451599380877,151
-16.08017287639602,1.5288776681946832,1.5832659477686544,1.5925362013645576,0.21016387687117502,152
-13.895246937456141,1.5649986057679388,1.590662455815874,1.5926731341219604,0.20232864366863224,153
-11.262473153864219,1.6233207546691208,1.5998272792652315,1.5921771202356634,0.19428400354999523,154
-8.40575652098787,1.681984372692466,1.6132370427530593,1.5911052190068915,0.18537368464652726,155
-5.285174260758083,1.7391136271739722,1.6316814025300321,1.5879902643648245,0.17756923408313027,156
-1.9763077093164005,1.739205367807818,1.6634057267405804,1.5808963839669394,0.17755015123293225,157
1.525749568580678,1.669871058717116,1.7067167038064952,1.571271885497895,0.1931513784638407,158
5.2824874820734395,1.5996560445871453,1.7523832513268214,1.560218761588967,0.21283134795406913,159
9.310898509178472,1.5272087677597328,1.7930808666597475,1.5491807804904394,0.23053484135226865,160
